날짜,발전기명,설비용량(MW),발전량(MWh)
2023.8.30,경상대태양광,0.905,0.650808
2023.8.31,경상대태양광,0.905,0
2023.9.1,경상대태양광,0.905,0
2023.9.2,경상대태양광,0.905,0
2023.9.3,경상대태양광,0.905,0
2023.9.4,경상대태양광,0.905,0
2023.9.5,경상대태양광,0.905,0
2023.9.6,경상대태양광,0.905,0
2023.9.7,경상대태양광,0.905,0
2023.9.8,경상대태양광,0.905,0
2023.9.9,경상대태양광,0.905,0
2023.9.10,경상대태양광,0.905,0
2023.9.11,경상대태양광,0.905,0
2023.9.12,경상대태양광,0.905,1.468872
2023.9.13,경상대태양광,0.905,1.237104
2023.9.14,경상대태양광,0.905,0.834624
2023.9.15,경상대태양광,0.905,0.819648
2023.9.16,경상대태양광,0.905,0.28872
2023.9.17,경상대태양광,0.905,1.31256
2023.9.18,경상대태양광,0.905,3.285504
2023.9.19,경상대태양광,0.905,2.610792
2023.9.20,경상대태양광,0.905,0.439776
2023.9.21,경상대태양광,0.905,0.981792
2023.9.22,경상대태양광,0.905,2.597256
2023.9.23,경상대태양광,0.905,2.656296
2023.9.24,경상대태양광,0.905,3.613248
2023.9.25,경상대태양광,0.905,1.855656
2023.9.26,경상대태양광,0.905,0.847512
2023.9.27,경상대태양광,0.905,1.76364
2023.9.28,경상대태양광,0.905,0
2023.9.29,경상대태양광,0.905,0
2023.9.30,경상대태양광,0.905,0
2023.10.1,경상대태양광,0.905,0
2023.10.2,경상대태양광,0.905,0
2023.10.3,경상대태양광,0.905,0
2023.10.4,경상대태양광,0.905,3.352752
2023.10.5,경상대태양광,0.905,3.665088
2023.10.6,경상대태양광,0.905,2.417328
2023.10.7,경상대태양광,0.905,0
2023.10.8,경상대태양광,0.905,0
2023.10.9,경상대태양광,0.905,0
2023.10.10,경상대태양광,0.905,2.311704
2023.10.11,경상대태양광,0.905,3.415536
2023.10.12,경상대태양광,0.905,3.522888
2023.10.13,경상대태양광,0.905,2.488896
2023.10.14,경상대태양광,0.905,2.760408
2023.10.15,경상대태양광,0.905,3.128112
2023.10.16,경상대태양광,0.905,3.48516
2023.10.17,경상대태양광,0.905,3.626064
2023.10.18,경상대태양광,0.905,3.469176
2023.10.19,경상대태양광,0.905,2.216016
2023.10.20,경상대태양광,0.905,3.220272
2023.10.21,경상대태양광,0.905,3.009672
2023.10.22,경상대태양광,0.905,2.457792
2023.10.23,경상대태양광,0.905,3.330288
2023.10.24,경상대태양광,0.905,2.601936
2023.10.25,경상대태양광,0.905,3.208176
2023.10.26,경상대태양광,0.905,2.912832
2023.10.27,경상대태양광,0.905,3.097368
2023.10.28,경상대태양광,0.905,3.027096
2023.10.29,경상대태양광,0.905,2.80548
2023.10.30,경상대태양광,0.905,3.028536
2023.10.31,경상대태양광,0.905,3.004056
2023.11.1,경상대태양광,0.905,2.929896
2023.11.2,경상대태양광,0.905,2.907432
2023.11.3,경상대태양광,0.905,2.839896
2023.11.4,경상대태양광,0.905,1.148616
2023.11.5,경상대태양광,0.905,1.386504
2023.11.6,경상대태양광,0.905,1.139184
2023.11.7,경상대태양광,0.905,3.246624
2023.11.8,경상대태양광,0.905,3.16764
2023.11.9,경상대태양광,0.905,2.07684
2023.11.10,경상대태양광,0.905,2.354832
2023.11.11,경상대태양광,0.905,2.606832
2023.11.12,경상대태양광,0.905,3.09312
2023.11.13,경상대태양광,0.905,3.350736
2023.11.14,경상대태양광,0.905,3.167496
2023.11.15,경상대태양광,0.905,2.964096
2023.11.16,경상대태양광,0.905,0.624816
2023.11.17,경상대태양광,0.905,2.738448
2023.11.18,경상대태양광,0.905,3.058272
2023.11.19,경상대태양광,0.905,2.9952
2023.11.20,경상대태양광,0.905,3.051864
2023.11.21,경상대태양광,0.905,2.982528
2023.11.22,경상대태양광,0.905,2.871288
2023.11.23,경상대태양광,0.905,2.179656
2023.11.24,경상대태양광,0.905,3.102912
2023.11.25,경상대태양광,0.905,3.115656
2023.11.26,경상대태양광,0.905,1.440576
2023.11.27,경상대태양광,0.905,1.203768
2023.11.28,경상대태양광,0.905,2.836872
2023.11.29,경상대태양광,0.905,1.081368
2023.11.30,경상대태양광,0.905,3.01572
2023.12.1,경상대태양광,0.905,2.642112
2023.12.2,경상대태양광,0.905,2.78748
2023.12.3,경상대태양광,0.905,2.620296
2023.12.4,경상대태양광,0.905,2.682864
2023.12.5,경상대태양광,0.905,2.623824
2023.12.6,경상대태양광,0.905,0.002376
2023.12.7,경상대태양광,0.905,0
2023.12.8,경상대태양광,0.905,0
2023.12.9,경상대태양광,0.905,0
2023.12.10,경상대태양광,0.905,0
2023.12.11,경상대태양광,0.905,0
2023.12.12,경상대태양광,0.905,0
2023.12.13,경상대태양광,0.905,0.012672
2023.12.14,경상대태양광,0.905,0.1692
2023.12.15,경상대태양광,0.905,0.059472
2023.12.16,경상대태양광,0.905,1.399968
2023.12.17,경상대태양광,0.905,2.983032
2023.12.18,경상대태양광,0.905,2.069208
2023.12.19,경상대태양광,0.905,1.803168
2023.12.20,경상대태양광,0.905,1.536624
2023.12.21,경상대태양광,0.905,2.90412
2023.12.22,경상대태양광,0.905,2.974176
2023.12.23,경상대태양광,0.905,2.398176
2023.12.24,경상대태양광,0.905,2.325528
2023.12.25,경상대태양광,0.905,2.284488
2023.12.26,경상대태양광,0.905,2.530584
2023.12.27,경상대태양광,0.905,2.58552
2023.12.28,경상대태양광,0.905,2.476224
2023.12.29,경상대태양광,0.905,2.502792
2023.12.30,경상대태양광,0.905,1.817712
2023.12.31,경상대태양광,0.905,2.02392
2024.1.1,경상대태양광,0.905,2.23272
2024.1.2,경상대태양광,0.905,2.375064
2024.1.3,경상대태양광,0.905,2.094192
2024.1.4,경상대태양광,0.905,2.828016
2024.1.5,경상대태양광,0.905,2.534688
2024.1.6,경상대태양광,0.905,2.473632
2024.1.7,경상대태양광,0.905,2.895408
2024.1.8,경상대태양광,0.905,2.99736
2024.1.9,경상대태양광,0.905,0.725112
2024.1.10,경상대태양광,0.905,1.428552
2024.1.11,경상대태양광,0.905,2.66544
2024.1.12,경상대태양광,0.905,2.494656
2024.1.13,경상대태양광,0.905,2.776896
2024.1.14,경상대태양광,0.905,2.5092
2024.1.15,경상대태양광,0.905,2.90664
2024.1.16,경상대태양광,0.905,2.867256
2024.1.17,경상대태양광,0.905,0.565128
2024.1.18,경상대태양광,0.905,0.151992
2024.1.19,경상대태양광,0.905,0.975168
2024.1.20,경상대태양광,0.905,0.19512
2024.1.21,경상대태양광,0.905,1.537488
2024.1.22,경상대태양광,0.905,3.168432
2024.1.23,경상대태양광,0.905,3.335472
2024.1.24,경상대태양광,0.905,3.59712
2024.1.25,경상대태양광,0.905,2.684376
2024.1.26,경상대태양광,0.905,3.297168
2024.1.27,경상대태양광,0.905,3.23496
2024.1.28,경상대태양광,0.905,3.31956
2024.1.29,경상대태양광,0.905,3.320352
2024.1.30,경상대태양광,0.905,2.81808
2024.1.31,경상대태양광,0.905,2.324808
2024.2.1,경상대태양광,0.905,0.518688
2024.2.2,경상대태양광,0.905,1.5246
2024.2.3,경상대태양광,0.905,0.812088
2024.2.4,경상대태양광,0.905,1.425816
2024.2.5,경상대태양광,0.905,0.4086
2024.2.6,경상대태양광,0.905,0.851832
2024.2.7,경상대태양광,0.905,3.51972
2024.2.8,경상대태양광,0.905,3.201336
2024.2.9,경상대태양광,0.905,3.352392
2024.2.10,경상대태양광,0.905,3.372552
2024.2.11,경상대태양광,0.905,3.08628
2024.2.12,경상대태양광,0.905,3.607776
2024.2.13,경상대태양광,0.905,3.277152
2024.2.14,경상대태양광,0.905,0.752472
2024.2.15,경상대태양광,0.905,1.648944
2024.2.16,경상대태양광,0.905,3.67776
2024.2.17,경상대태양광,0.905,3.770424
2024.2.18,경상대태양광,0.905,0.61416
2024.2.19,경상대태양광,0.905,2.407608
2024.2.20,경상대태양광,0.905,0.102384
2024.2.21,경상대태양광,0.905,0.273456
2024.2.22,경상대태양광,0.905,0.538776
2024.2.23,경상대태양광,0.905,0.878832
2024.2.24,경상대태양광,0.905,2.142
2024.2.25,경상대태양광,0.905,1.424304
2024.2.26,경상대태양광,0.905,3.31668
2024.2.27,경상대태양광,0.905,2.987784
2024.2.28,경상대태양광,0.905,3.804264
2024.2.29,경상대태양광,0.905,0.45036
2024.3.1,경상대태양광,0.905,4.138992
2024.3.2,경상대태양광,0.905,4.266648
2024.3.3,경상대태양광,0.905,2.583216
2024.3.4,경상대태양광,0.905,2.623464
2024.3.5,경상대태양광,0.905,0.3078
2024.3.6,경상대태양광,0.905,2.804184
2024.3.7,경상대태양광,0.905,2.180952
2024.3.8,경상대태양광,0.905,4.279464
2024.3.9,경상대태양광,0.905,4.31532
2024.3.10,경상대태양광,0.905,4.263264
2024.3.11,경상대태양광,0.905,2.10708
2024.3.12,경상대태양광,0.905,2.467296
2024.3.13,경상대태양광,0.905,4.134744
2024.3.14,경상대태양광,0.905,3.7674
2024.3.15,경상대태양광,0.905,4.207392
2024.3.16,경상대태양광,0.905,3.704688
2024.3.17,경상대태양광,0.905,3.042288
2024.3.18,경상대태양광,0.905,4.081536
2024.3.19,경상대태양광,0.905,2.24316
2024.3.20,경상대태양광,0.905,4.408344
2024.3.21,경상대태양광,0.905,4.493808
2024.3.22,경상대태양광,0.905,2.668968
2024.3.23,경상대태양광,0.905,3.85092
2024.3.24,경상대태양광,0.905,0.549864
2024.3.25,경상대태양광,0.905,0.520416
2024.3.26,경상대태양광,0.905,1.784088
2024.3.27,경상대태양광,0.905,3.41136
2024.3.28,경상대태양광,0.905,0.172512
2024.3.29,경상대태양광,0.905,3.250224
2024.3.30,경상대태양광,0.905,2.772792
2024.3.31,경상대태양광,0.905,3.114576
2024.4.1,경상대태양광,0.905,4.30956
2024.4.2,경상대태양광,0.905,2.40732
2024.4.3,경상대태양광,0.905,0.338256
2024.4.4,경상대태양광,0.905,0.915984
2024.4.5,경상대태양광,0.905,3.7818
2024.4.6,경상대태양광,0.905,2.473848
2024.4.7,경상대태양광,0.905,3.85344
2024.4.8,경상대태양광,0.905,1.804464
2024.4.9,경상대태양광,0.905,2.454048
2024.4.10,경상대태양광,0.905,4.276944
2024.4.11,경상대태양광,0.905,1.91808
2024.4.12,경상대태양광,0.905,3.57048
2024.4.13,경상대태양광,0.905,4.309056
2024.4.14,경상대태양광,0.905,3.654
2024.4.15,경상대태양광,0.905,0.386568
2024.4.16,경상대태양광,0.905,3.58596
2024.4.17,경상대태양광,0.905,3.519864
2024.4.18,경상대태양광,0.905,4.167648
2024.4.19,경상대태양광,0.905,4.0428
2024.4.20,경상대태양광,0.905,0.373968
2024.4.21,경상대태양광,0.905,0.443664
2024.4.22,경상대태양광,0.905,1.453824
2024.4.23,경상대태양광,0.905,2.785104
2024.4.24,경상대태양광,0.905,3.233088
2024.4.25,경상대태양광,0.905,4.590504
2024.4.26,경상대태양광,0.905,2.326392
2024.4.27,경상대태양광,0.905,4.249584
2024.4.28,경상대태양광,0.905,3.877776
2024.4.29,경상대태양광,0.905,0.440352
2024.4.30,경상대태양광,0.905,2.769264
2024.5.1,경상대태양광,0.905,2.334312
2024.5.2,경상대태양광,0.905,4.421304
2024.5.3,경상대태양광,0.905,4.527216
2024.5.4,경상대태양광,0.905,4.42008
2024.5.5,경상대태양광,0.905,0.311616
2024.5.6,경상대태양광,0.905,3.149928
2024.5.7,경상대태양광,0.905,1.73448
2024.5.8,경상대태양광,0.905,3.404088
2024.5.9,경상대태양광,0.905,4.460688
2024.5.10,경상대태양광,0.905,4.4586
2024.5.11,경상대태양광,0.905,2.821176
2024.5.12,경상대태양광,0.905,3.269592
2024.5.13,경상대태양광,0.905,4.558176
2024.5.14,경상대태양광,0.905,4.427856
2024.5.15,경상대태양광,0.905,4.40532
2024.5.16,경상대태양광,0.905,4.61268
2024.5.17,경상대태양광,0.905,4.25664
2024.5.18,경상대태양광,0.905,4.495608
2024.5.19,경상대태양광,0.905,2.403
2024.5.20,경상대태양광,0.905,4.163544
2024.5.21,경상대태양광,0.905,3.748248
2024.5.22,경상대태양광,0.905,4.019832
2024.5.23,경상대태양광,0.905,4.19724
2024.5.24,경상대태양광,0.905,4.226256
2024.5.25,경상대태양광,0.905,2.973672
2024.5.26,경상대태양광,0.905,2.162808
2024.5.27,경상대태양광,0.905,3.667968
2024.5.28,경상대태양광,0.905,3.385152
2024.5.29,경상대태양광,0.905,4.313232
2024.5.30,경상대태양광,0.905,2.487888
2024.5.31,경상대태양광,0.905,4.310424
2024.6.1,경상대태양광,0.905,4.145688
2024.6.2,경상대태양광,0.905,3.633552
2024.6.3,경상대태양광,0.905,3.16836
2024.6.4,경상대태양광,0.905,4.531536
2024.6.5,경상대태양광,0.905,3.633048
2024.6.6,경상대태양광,0.905,2.477952
2024.6.7,경상대태양광,0.905,3.412008
2024.6.8,경상대태양광,0.905,0.57276
2024.6.9,경상대태양광,0.905,2.81196
2024.6.10,경상대태양광,0.905,3.91752
2024.6.11,경상대태양광,0.905,3.88872
2024.6.12,경상대태양광,0.905,4.094928
2024.6.13,경상대태양광,0.905,4.15476
2024.6.14,경상대태양광,0.905,4.13496
2024.6.15,경상대태양광,0.905,3.891168
2024.6.16,경상대태양광,0.905,3.608856
2024.6.17,경상대태양광,0.905,1.988208
2024.6.18,경상대태양광,0.905,3.344976
2024.6.19,경상대태양광,0.905,3.820104
2024.6.20,경상대태양광,0.905,1.028088
2024.6.21,경상대태양광,0.905,3.4596
2024.6.22,경상대태양광,0.905,0.484056
2024.6.23,경상대태양광,0.905,1.980576
2024.6.24,경상대태양광,0.905,2.908224
2024.6.25,경상대태양광,0.905,2.235096
2024.6.26,경상대태양광,0.905,3.850992
2024.6.27,경상대태양광,0.905,1.294272
2024.6.28,경상대태양광,0.905,4.231512
2024.6.29,경상대태양광,0.905,0.852552
2024.6.30,경상대태양광,0.905,1.60092
2024.7.1,경상대태양광,0.905,3.188304
2024.7.2,경상대태양광,0.905,1.5192
2024.7.3,경상대태양광,0.905,2.760552
2024.7.4,경상대태양광,0.905,3.969072
2024.7.5,경상대태양광,0.905,3.771648
2024.7.6,경상대태양광,0.905,3.211992
2024.7.7,경상대태양광,0.905,2.337984
2024.7.8,경상대태양광,0.905,1.08504
2024.7.9,경상대태양광,0.905,0.963
2024.7.10,경상대태양광,0.905,2.749104
2024.7.11,경상대태양광,0.905,1.843416
2024.7.12,경상대태양광,0.905,2.85624
2024.7.13,경상대태양광,0.905,2.319336
2024.7.14,경상대태양광,0.905,0.951984
2024.7.15,경상대태양광,0.905,1.077624
2024.7.16,경상대태양광,0.905,0.3672
2024.7.17,경상대태양광,0.905,1.861056
2024.7.18,경상대태양광,0.905,1.457496
2024.7.19,경상대태양광,0.905,1.596816
2024.7.20,경상대태양광,0.905,2.49516
2024.7.21,경상대태양광,0.905,3.730176
2024.7.22,경상대태양광,0.905,3.248856
2024.7.23,경상대태양광,0.905,2.316456
2024.7.24,경상대태양광,0.905,2.679408
2024.7.25,경상대태양광,0.905,3.037968
2024.7.26,경상대태양광,0.905,1.898136
2024.7.27,경상대태양광,0.905,2.533464
2024.7.28,경상대태양광,0.905,3.463344
2024.7.29,경상대태양광,0.905,3.468024
2024.7.30,경상대태양광,0.905,3.226968
2024.7.31,경상대태양광,0.905,3.855816
2024.8.1,경상대태양광,0.905,3.707568
2024.8.2,경상대태양광,0.905,3.641976
2024.8.3,경상대태양광,0.905,2.912112
2024.8.4,경상대태양광,0.905,2.037672
2024.8.5,경상대태양광,0.905,2.791224
2024.8.6,경상대태양광,0.905,3.233808
2024.8.7,경상대태양광,0.905,3.377664
2024.8.8,경상대태양광,0.905,3.19068
2024.8.9,경상대태양광,0.905,3.509064
2024.8.10,경상대태양광,0.905,3.126168
2024.8.11,경상대태양광,0.905,3.178008
2024.8.12,경상대태양광,0.905,3.895992
2024.8.13,경상대태양광,0.905,3.573576
2024.8.14,경상대태양광,0.905,3.36636
2024.8.15,경상대태양광,0.905,3.433824
2024.8.16,경상대태양광,0.905,3.162312
2024.8.17,경상대태양광,0.905,3.208608
2024.8.18,경상대태양광,0.905,3.419208
2024.8.19,경상대태양광,0.905,2.963664
2024.8.20,경상대태양광,0.905,1.757952
2024.8.21,경상대태양광,0.905,2.560392
2024.8.22,경상대태양광,0.905,2.8242
2024.8.23,경상대태양광,0.905,3.710232
2024.8.24,경상대태양광,0.905,3.738528
2024.8.25,경상대태양광,0.905,3.67812
2024.8.26,경상대태양광,0.905,3.512376
2024.8.27,경상대태양광,0.905,2.026224
2024.8.28,경상대태양광,0.905,2.950416
2024.8.29,경상대태양광,0.905,2.737872
2024.8.30,경상대태양광,0.905,3.728376
2024.8.31,경상대태양광,0.905,3.988224
2024.9.1,경상대태양광,0.905,3.700872
2024.9.2,경상대태양광,0.905,2.737944
2024.9.3,경상대태양광,0.905,1.53216
2024.9.4,경상대태양광,0.905,3.87252
2024.9.5,경상대태양광,0.905,3.87828
2024.9.6,경상대태양광,0.905,1.54728
2024.9.7,경상대태양광,0.905,2.04336
2024.9.8,경상대태양광,0.905,3.193056
2024.9.9,경상대태양광,0.905,2.905632
2024.9.10,경상대태양광,0.905,3.5586
2024.9.11,경상대태양광,0.905,0.745848
2024.9.12,경상대태양광,0.905,2.458512
2024.9.13,경상대태양광,0.905,3.548088
2024.9.14,경상대태양광,0.905,3.414672
2024.9.15,경상대태양광,0.905,2.348208
2024.9.16,경상대태양광,0.905,1.578456
2024.9.17,경상대태양광,0.905,3.470688
2024.9.18,경상대태양광,0.905,3.002472
2024.9.19,경상대태양광,0.905,3.558888
2024.9.20,경상대태양광,0.905,0.161568
2024.9.21,경상대태양광,0.905,0.478224
2024.9.22,경상대태양광,0.905,1.10412
2024.9.23,경상대태양광,0.905,3.493728
2024.9.24,경상대태양광,0.905,3.299688
2024.9.25,경상대태양광,0.905,3.677472
2024.9.26,경상대태양광,0.905,3.111408
2024.9.27,경상대태양광,0.905,2.905056
2024.9.28,경상대태양광,0.905,2.492712
2024.9.29,경상대태양광,0.905,2.972592
2024.9.30,경상대태양광,0.905,3.661128
2024.10.1,경상대태양광,0.905,2.671992
2024.10.2,경상대태양광,0.905,3.40704
2024.10.3,경상대태양광,0.905,1.490472
2024.10.4,경상대태양광,0.905,3.0906
2024.10.5,경상대태양광,0.905,2.759472
2024.10.6,경상대태양광,0.905,0.7596
2024.10.7,경상대태양광,0.905,1.039536
2024.10.8,경상대태양광,0.905,3.363336
2024.10.9,경상대태양광,0.905,2.9178
2024.10.10,경상대태양광,0.905,3.337632
2024.10.11,경상대태양광,0.905,3.553488
2024.10.12,경상대태양광,0.905,3.386304
2024.10.13,경상대태양광,0.905,2.7252
2024.10.14,경상대태양광,0.905,0.696816
2024.10.15,경상대태양광,0.905,0.854712
2024.10.16,경상대태양광,0.905,2.726712
2024.10.17,경상대태양광,0.905,1.36512
2024.10.18,경상대태양광,0.905,0.577584
