날짜,발전기명,설비용량(MW),발전량(MWh),평균기온,평균습도,총강수량,총적설량,평균풍속,일조시간,일사량,평균운량,날씨코드,위도,경도
2023-05-01,제주태양광,1.149,6.23616,15.697999,64.90971,0.0,0.0,6.069433,44752.21,26.42,17.083334,3,33.5345853,126.5953756
2023-05-02,제주태양광,1.149,6.02976,17.364664,65.52816,0.0,0.0,14.284284,40028.78,25.79,78.791664,3,33.5345853,126.5953756
2023-05-03,제주태양광,1.149,0.86112,17.96675,82.236855,75.90001,0.0,25.643944,6194.084,7.89,100.0,65,33.5345853,126.5953756
2023-05-04,제주태양광,1.149,0.0144,19.331331,83.06069,76.299995,0.0,22.311304,0.0,3.86,100.0,65,33.5345853,126.5953756
2023-05-05,제주태양광,1.149,0.28512,19.725084,83.90778,36.999996,0.0,19.031254,0.0,5.21,96.041664,63,33.5345853,126.5953756
2023-05-06,제주태양광,1.149,2.13216,16.527164,89.23374,9.099999,0.0,25.800613,28017.828,17.02,93.25,61,33.5345853,126.5953756
2023-05-07,제주태양광,1.149,0.05568,14.116752,79.33329,11.499999,0.0,25.365921,5712.451,5.99,98.25,63,33.5345853,126.5953756
2023-05-08,제주태양광,1.149,5.20512,15.185501,58.16479,0.0,0.0,8.131967,36800.547,23.0,74.791664,3,33.5345853,126.5953756
2023-05-09,제주태양광,1.149,6.18816,16.3105,56.157726,0.0,0.0,10.601948,45957.035,26.89,57.916668,3,33.5345853,126.5953756
2023-05-10,제주태양광,1.149,5.9088,16.912582,58.046482,0.0,0.0,12.001956,42835.22,25.83,88.375,3,33.5345853,126.5953756
2023-05-11,제주태양광,1.149,5.1168,17.141748,82.04298,0.0,0.0,14.98397,28101.28,18.38,78.458336,3,33.5345853,126.5953756
2023-05-12,제주태양광,1.149,2.23488,16.202168,84.330475,8.3,0.0,8.751485,3544.2554,9.0,99.666664,55,33.5345853,126.5953756
2023-05-13,제주태양광,1.149,1.55328,15.575081,85.65222,0.3,0.0,9.482877,30657.803,14.72,39.416668,51,33.5345853,126.5953756
2023-05-14,제주태양광,1.149,4.96704,16.708414,85.86908,0.0,0.0,5.152531,46800.0,24.96,37.125,3,33.5345853,126.5953756
2023-05-15,제주태양광,1.149,2.36064,18.873,77.69915,0.3,0.0,6.88547,44316.348,20.19,27.916666,51,33.5345853,126.5953756
2023-05-16,제주태양광,1.149,5.61504,19.295918,76.11831,0.0,0.0,7.798582,45858.66,27.27,47.833332,3,33.5345853,126.5953756
2023-05-17,제주태양광,1.149,4.70112,20.06883,79.98226,25.399998,0.0,13.731631,36001.582,21.65,99.25,63,33.5345853,126.5953756
2023-05-18,제주태양광,1.149,1.65408,17.618834,89.89399,32.599995,0.0,32.460106,803.9511,9.56,99.958336,65,33.5345853,126.5953756
2023-05-19,제주태양광,1.149,2.87136,17.758415,87.96704,0.3,0.0,7.759609,31968.086,18.1,45.75,51,33.5345853,126.5953756
2023-05-20,제주태양광,1.149,5.65344,16.993832,88.77648,0.0,0.0,11.607556,41867.016,24.42,67.958336,3,33.5345853,126.5953756
2023-05-21,제주태양광,1.149,3.75648,16.081331,89.31028,0.0,0.0,14.717804,39358.83,22.67,68.083336,3,33.5345853,126.5953756
2023-05-22,제주태양광,1.149,1.57824,16.445913,79.41816,0.6,0.0,11.053971,20452.969,11.09,67.958336,51,33.5345853,126.5953756
2023-05-23,제주태양광,1.149,5.97216,17.66675,71.39298,0.0,0.0,11.370372,43571.39,27.23,39.75,3,33.5345853,126.5953756
2023-05-24,제주태양광,1.149,3.25536,17.897999,82.07844,0.6,0.0,9.528213,22606.75,14.71,81.916664,51,33.5345853,126.5953756
2023-05-25,제주태양광,1.149,5.832,19.372997,76.789345,0.0,0.0,9.461438,40497.94,25.99,43.375,3,33.5345853,126.5953756
2023-05-26,제주태양광,1.149,4.34784,20.531332,81.07973,0.0,0.0,8.255072,35679.83,21.85,82.833336,3,33.5345853,126.5953756
2023-05-27,제주태양광,1.149,1.90368,19.933416,87.695595,0.0,0.0,12.306317,3921.202,11.24,99.666664,3,33.5345853,126.5953756
2023-05-28,제주태양광,1.149,5.0544,20.670916,90.742676,0.1,0.0,11.234596,27095.44,15.66,95.958336,51,33.5345853,126.5953756
2023-05-29,제주태양광,1.149,2.90592,21.358416,91.204124,12.4,0.0,11.084086,18729.957,13.55,95.583336,63,33.5345853,126.5953756
2023-05-30,제주태양광,1.149,0.75648,19.46675,91.13938,41.999992,0.0,23.556318,2003.8767,9.17,98.375,65,33.5345853,126.5953756
2023-05-31,제주태양광,1.149,2.86752,19.768831,86.19668,0.0,0.0,24.379591,42296.996,20.61,57.375,3,33.5345853,126.5953756
2023-06-01,제주태양광,1.149,2.66496,20.337582,92.65976,26.900002,0.0,11.06654,14237.126,12.16,87.541664,65,33.5345853,126.5953756
2023-06-02,제주태양광,1.149,4.14816,19.02925,89.62757,0.1,0.0,16.200327,45737.043,25.48,67.375,51,33.5345853,126.5953756
2023-06-03,제주태양광,1.149,5.82336,19.968832,74.00195,0.0,0.0,14.155658,39600.0,26.87,41.541668,3,33.5345853,126.5953756
2023-06-04,제주태양광,1.149,3.88704,20.473001,64.02422,2.0,0.0,14.328006,36447.535,22.68,92.708336,53,33.5345853,126.5953756
2023-06-05,제주태양광,1.149,0.9024,18.787582,75.24824,24.5,0.0,12.093086,0.0,5.64,100.0,63,33.5345853,126.5953756
2023-06-06,제주태양광,1.149,1.86624,18.422998,88.93497,2.6,0.0,11.93654,30239.207,16.52,55.416668,63,33.5345853,126.5953756
2023-06-07,제주태양광,1.149,5.16096,18.187582,91.88272,1.2,0.0,8.42518,37846.61,21.25,99.166664,53,33.5345853,126.5953756
2023-06-08,제주태양광,1.149,3.07776,20.014666,86.52375,0.1,0.0,12.421032,32417.477,18.27,59.583332,51,33.5345853,126.5953756
2023-06-09,제주태양광,1.149,5.0496,19.320915,92.68637,0.0,0.0,7.0553193,46800.0,26.47,71.708336,3,33.5345853,126.5953756
2023-06-10,제주태양광,1.149,5.47296,21.143831,86.21516,0.0,0.0,12.809546,41213.25,25.7,50.875,3,33.5345853,126.5953756
2023-06-11,제주태양광,1.149,4.15872,19.856333,95.24326,0.3,0.0,7.0600433,41750.52,20.59,93.0,51,33.5345853,126.5953756
2023-06-12,제주태양광,1.149,4.12512,20.022999,94.018745,0.2,0.0,10.286712,37636.926,18.77,98.041664,51,33.5345853,126.5953756
2023-06-13,제주태양광,1.149,3.43008,19.91258,86.11819,0.0,0.0,8.3217745,26467.451,17.16,86.125,3,33.5345853,126.5953756
2023-06-14,제주태양광,1.149,4.8048,20.554247,86.63904,0.0,0.0,8.611182,44083.91,24.92,33.333332,3,33.5345853,126.5953756
2023-06-15,제주태양광,1.149,3.6144,20.458418,84.94286,0.0,0.0,7.317911,46800.0,26.11,11.208333,3,33.5345853,126.5953756
2023-06-16,제주태양광,1.149,7.8096,21.041748,79.6007,0.0,0.0,5.6491694,42400.777,26.08,98.625,3,33.5345853,126.5953756
2023-06-17,제주태양광,1.149,5.73792,22.037582,83.605446,0.1,0.0,7.979522,35607.742,25.68,96.041664,51,33.5345853,126.5953756
2023-06-18,제주태양광,1.149,2.75712,21.300081,82.337105,0.4,0.0,9.996863,10482.33,9.76,62.916668,51,33.5345853,126.5953756
2023-06-19,제주태양광,1.149,5.51232,22.72508,84.155914,0.0,0.0,23.194084,46658.23,25.99,94.041664,3,33.5345853,126.5953756
2023-06-20,제주태양광,1.149,1.6944,23.00425,88.745705,0.90000004,0.0,18.839981,5677.8994,10.38,91.916664,51,33.5345853,126.5953756
2023-06-21,제주태양광,1.149,1.09536,21.300081,91.42986,3.199999,0.0,21.29091,8506.703,12.29,95.25,53,33.5345853,126.5953756
2023-06-22,제주태양광,1.149,5.11584,21.870916,80.214485,0.0,0.0,17.383068,42554.188,24.78,82.833336,3,33.5345853,126.5953756
2023-06-23,제주태양광,1.149,5.28096,21.800081,85.7613,0.0,0.0,14.40359,36312.62,26.39,82.25,3,33.5345853,126.5953756
2023-06-24,제주태양광,1.149,4.10976,22.79175,84.00913,35.7,0.0,24.021048,25118.27,16.51,100.0,65,33.5345853,126.5953756
2023-06-25,제주태양광,1.149,0.46368,22.856333,89.08671,46.899998,0.0,13.949566,0.0,3.36,100.0,65,33.5345853,126.5953756
2023-06-26,제주태양광,1.149,3.15264,24.693832,85.989586,10.099999,0.0,13.617854,4503.23,11.04,100.0,63,33.5345853,126.5953756
2023-06-27,제주태양광,1.149,1.86624,24.075083,86.641846,3.2999997,0.0,12.186543,8775.672,8.6,99.666664,61,33.5345853,126.5953756
2023-06-28,제주태양광,1.149,4.82304,25.281334,86.05563,0.3,0.0,13.27999,32400.62,22.24,87.083336,51,33.5345853,126.5953756
2023-06-29,제주태양광,1.149,3.46944,25.923002,83.63856,1.6,0.0,13.656479,11636.792,10.17,100.0,53,33.5345853,126.5953756
2023-06-30,제주태양광,1.149,0.40224,24.531332,89.14197,46.5,0.0,19.557291,0.0,3.55,100.0,65,33.5345853,126.5953756
2023-07-01,제주태양광,1.149,2.2944,23.748001,91.39444,0.2,0.0,7.256029,20758.049,15.97,69.875,51,33.5345853,126.5953756
2023-07-02,제주태양광,1.149,3.85824,24.041748,92.51349,23.8,0.0,10.397347,32805.094,18.29,93.5,65,33.5345853,126.5953756
2023-07-03,제주태양광,1.149,0.7056,24.19175,92.77198,14.299999,0.0,6.5952606,10838.464,11.93,99.291664,63,33.5345853,126.5953756
2023-07-04,제주태양광,1.149,2.5392,25.583418,87.52823,15.799999,0.0,17.231802,14962.886,12.37,99.916664,63,33.5345853,126.5953756
2023-07-05,제주태양광,1.149,4.13664,24.287584,79.14536,0.0,0.0,15.721719,46260.92,26.01,21.791666,3,33.5345853,126.5953756
2023-07-06,제주태양광,1.149,5.18016,23.331331,83.23942,7.2,0.0,8.307342,38508.883,26.34,78.291664,63,33.5345853,126.5953756
2023-07-07,제주태양광,1.149,1.68,25.183416,88.0524,16.300001,0.0,12.084237,401.98242,8.44,100.0,63,33.5345853,126.5953756
2023-07-08,제주태양광,1.149,0.64704,25.239664,89.282555,5.7999997,0.0,16.380308,2150.9053,8.71,97.166664,63,33.5345853,126.5953756
2023-07-09,제주태양광,1.149,2.05344,25.702164,84.93514,0.0,0.0,11.752049,12173.303,10.31,92.791664,3,33.5345853,126.5953756
2023-07-10,제주태양광,1.149,4.62144,26.206335,85.273224,7.4,0.0,13.3561125,43200.0,22.2,83.458336,63,33.5345853,126.5953756
2023-07-11,제주태양광,1.149,5.39904,26.841745,82.956276,0.0,0.0,9.637577,43902.297,22.54,89.208336,3,33.5345853,126.5953756
2023-07-12,제주태양광,1.149,5.68704,27.016748,84.412315,0.0,0.0,13.141,41956.74,23.17,80.833336,3,33.5345853,126.5953756
2023-07-13,제주태양광,1.149,2.27616,28.156328,78.04371,0.0,0.0,12.021331,19278.955,17.52,99.958336,3,33.5345853,126.5953756
2023-07-14,제주태양광,1.149,3.35232,28.425081,75.60406,0.0,0.0,23.11365,14207.213,14.16,100.0,3,33.5345853,126.5953756
2023-07-15,제주태양광,1.149,4.99872,27.193832,87.673,1.7000003,0.0,10.833908,35070.098,15.3,84.958336,51,33.5345853,126.5953756
2023-07-16,제주태양광,1.149,3.32256,26.281334,90.55482,1.2,0.0,10.575408,46204.793,21.59,45.166668,51,33.5345853,126.5953756
2023-07-17,제주태양광,1.149,2.40576,26.562582,87.484886,32.199997,0.0,10.252498,15877.861,10.77,97.583336,63,33.5345853,126.5953756
2023-07-18,제주태양광,1.149,2.28576,26.250082,87.92739,11.200003,0.0,18.52101,32593.477,13.13,87.0,63,33.5345853,126.5953756
2023-07-19,제주태양광,1.149,1.96512,24.985498,88.71099,0.4,0.0,9.92343,23588.46,16.4,99.375,51,33.5345853,126.5953756
2023-07-20,제주태양광,1.149,1.59648,25.989664,86.48667,0.0,0.0,7.072769,4586.4385,10.66,100.0,3,33.5345853,126.5953756
2023-07-21,제주태양광,1.149,2.25984,26.845917,82.836174,35.8,0.0,14.403617,12873.751,11.04,91.458336,65,33.5345853,126.5953756
2023-07-22,제주태양광,1.149,1.01376,26.820917,87.63337,4.6000004,0.0,9.666498,1365.9248,8.13,100.0,61,33.5345853,126.5953756
2023-07-23,제주태양광,1.149,1.82592,26.672998,90.14276,5.5,0.0,8.269034,16686.334,13.27,98.75,55,33.5345853,126.5953756
2023-07-24,제주태양광,1.149,1.28928,26.170916,88.69041,26.999998,0.0,7.0262,4850.4136,6.6,98.791664,63,33.5345853,126.5953756
2023-07-25,제주태양광,1.149,1.5936,26.985497,86.58213,3.9999998,0.0,7.470806,9620.094,9.98,80.791664,53,33.5345853,126.5953756
2023-07-26,제주태양광,1.149,4.86912,26.945913,84.89735,24.699999,0.0,8.612451,35524.96,17.55,77.375,65,33.5345853,126.5953756
2023-07-27,제주태양광,1.149,5.0592,28.516748,77.74224,0.2,0.0,17.326094,43200.0,23.97,80.291664,51,33.5345853,126.5953756
2023-07-28,제주태양광,1.149,2.95872,27.870913,84.05668,1.5000001,0.0,11.8084345,18946.88,13.84,100.0,51,33.5345853,126.5953756
2023-07-29,제주태양광,1.149,4.03008,28.052164,77.73823,0.0,0.0,15.597064,35407.594,19.05,36.791668,3,33.5345853,126.5953756
2023-07-30,제주태양광,1.149,4.63008,28.089663,80.0763,0.1,0.0,9.480543,45949.574,24.66,29.0,51,33.5345853,126.5953756
2023-07-31,제주태양광,1.149,4.54944,28.127167,82.19557,0.2,0.0,16.00955,41881.07,23.37,71.541664,51,33.5345853,126.5953756
2023-08-01,제주태양광,1.149,5.30304,28.131332,86.72891,0.2,0.0,17.47625,46089.234,24.88,24.625,51,33.5345853,126.5953756
2023-08-02,제주태양광,1.149,4.21824,28.683418,83.25762,0.3,0.0,19.66644,46049.805,24.32,19.916666,51,33.5345853,126.5953756
2023-08-03,제주태양광,1.149,5.21088,28.891748,78.201675,0.70000005,0.0,20.87118,44994.02,24.05,23.166666,51,33.5345853,126.5953756
2023-08-04,제주태양광,1.149,4.78272,28.702164,80.96578,0.70000005,0.0,21.380262,45971.28,22.55,22.083334,51,33.5345853,126.5953756
2023-08-05,제주태양광,1.149,5.43744,28.502167,82.82642,0.0,0.0,8.976373,45932.29,24.63,6.9583335,1,33.5345853,126.5953756
2023-08-06,제주태양광,1.149,3.42528,28.683413,85.432365,4.5,0.0,13.91805,45129.54,24.46,29.25,61,33.5345853,126.5953756
2023-08-07,제주태양광,1.149,4.55328,28.902166,82.55203,2.0,0.0,17.372179,44532.39,24.51,14.333333,55,33.5345853,126.5953756
2023-08-08,제주태양광,1.149,2.6208,28.743834,82.44882,6.2,0.0,26.012846,39600.0,21.1,56.291668,63,33.5345853,126.5953756
2023-08-09,제주태양광,1.149,0.52992,27.431334,84.4981,31.3,0.0,41.187473,4067.1855,9.43,100.0,63,33.5345853,126.5953756
2023-08-10,제주태양광,1.149,3.5808,27.297998,79.03493,0.1,0.0,26.297836,43328.254,22.79,22.958334,51,33.5345853,126.5953756
2023-08-11,제주태양광,1.149,5.56224,28.197996,71.387146,0.0,0.0,18.888151,45086.164,25.19,49.5,3,33.5345853,126.5953756
2023-08-12,제주태양광,1.149,4.83168,28.143835,74.524704,0.0,0.0,6.046084,45587.594,24.32,45.25,3,33.5345853,126.5953756
2023-08-13,제주태양광,1.149,4.71648,28.00425,78.73402,0.0,0.0,9.676654,45486.93,23.44,32.958332,3,33.5345853,126.5953756
2023-08-14,제주태양광,1.149,4.9776,27.777163,80.50699,0.2,0.0,16.699684,44322.754,24.65,16.916666,51,33.5345853,126.5953756
2023-08-15,제주태양광,1.149,5.11392,27.402168,81.9339,0.5,0.0,7.7729626,38265.156,22.74,55.625,51,33.5345853,126.5953756
2023-08-16,제주태양광,1.149,4.16256,27.404245,81.07268,0.4,0.0,5.968118,42476.258,22.2,33.958332,51,33.5345853,126.5953756
2023-08-17,제주태양광,1.149,3.04224,27.356333,80.84954,0.6,0.0,11.67645,42121.23,20.14,39.625,51,33.5345853,126.5953756
2023-08-18,제주태양광,1.149,5.34912,27.637583,81.00948,1.9000002,0.0,10.733696,42961.93,21.13,41.75,51,33.5345853,126.5953756
2023-08-19,제주태양광,1.149,4.46592,27.864662,81.452705,0.8,0.0,3.3966885,43760.88,19.11,24.625,51,33.5345853,126.5953756
2023-08-20,제주태양광,1.149,5.03904,27.523,85.52161,0.5,0.0,7.5331616,43773.848,21.96,52.5,51,33.5345853,126.5953756
2023-08-21,제주태양광,1.149,4.74528,28.152163,81.19228,1.3000001,0.0,7.67691,42686.688,22.98,41.208332,51,33.5345853,126.5953756
2023-08-22,제주태양광,1.149,3.22848,28.764664,78.72709,2.1000001,0.0,7.3361526,42858.734,20.36,56.25,53,33.5345853,126.5953756
2023-08-23,제주태양광,1.149,0.3408,27.69591,81.91418,3.4999998,0.0,8.698753,29623.98,14.78,99.416664,61,33.5345853,126.5953756
2023-08-24,제주태양광,1.149,1.64352,27.231333,76.84189,25.699999,0.0,17.441805,20035.174,8.88,60.125,65,33.5345853,126.5953756
2023-08-25,제주태양광,1.149,5.21952,27.539665,69.31121,0.0,0.0,7.7553463,43405.797,24.02,11.708333,1,33.5345853,126.5953756
2023-08-26,제주태양광,1.149,5.28768,26.979254,68.35648,0.0,0.0,5.94997,43575.22,24.8,36.375,3,33.5345853,126.5953756
2023-08-27,제주태양광,1.149,5.1072,27.548002,81.70551,0.1,0.0,16.302143,41189.637,22.74,72.5,51,33.5345853,126.5953756
2023-08-28,제주태양광,1.149,4.4208,28.44383,78.271576,3.8,0.0,11.532604,34212.965,16.95,99.25,53,33.5345853,126.5953756
2023-08-29,제주태양광,1.149,3.36768,27.0605,84.75797,32.700005,0.0,10.283456,25230.371,13.41,99.583336,65,33.5345853,126.5953756
2023-08-30,제주태양광,1.149,0.144,25.085497,81.1488,51.9,0.0,12.7545395,6071.44,7.68,89.291664,65,33.5345853,126.5953756
2023-08-31,제주태양광,1.149,4.32096,26.05425,74.95604,0.0,0.0,7.7337,41350.383,19.89,70.458336,3,33.5345853,126.5953756
2023-09-01,제주태양광,1.149,1.10592,26.579248,85.94741,6.8,0.0,11.492122,29399.781,13.77,92.625,63,33.5345853,126.5953756
2023-09-02,제주태양광,1.149,4.05024,27.272997,83.34011,2.5000002,0.0,10.829951,40900.598,17.91,73.458336,55,33.5345853,126.5953756
2023-09-03,제주태양광,1.149,3.98784,27.927164,79.13914,0.0,0.0,11.652515,41733.098,18.14,54.708332,3,33.5345853,126.5953756
2023-09-04,제주태양광,1.149,5.09088,27.112585,83.34368,0.4,0.0,13.892673,40940.816,21.72,29.25,51,33.5345853,126.5953756
2023-09-05,제주태양광,1.149,4.42944,26.939667,73.67501,0.4,0.0,9.6634,36846.81,17.76,52.416668,51,33.5345853,126.5953756
2023-09-06,제주태양광,1.149,5.1264,27.087585,70.25025,0.2,0.0,12.840081,41017.89,22.87,9.541667,51,33.5345853,126.5953756
2023-09-07,제주태양광,1.149,5.1552,26.260498,67.22646,0.4,0.0,21.945707,41005.742,23.43,19.166666,51,33.5345853,126.5953756
2023-09-08,제주태양광,1.149,5.14176,26.173002,60.415268,0.0,0.0,9.531749,40889.492,22.9,27.583334,2,33.5345853,126.5953756
2023-09-09,제주태양광,1.149,5.18688,25.73133,68.8299,0.0,0.0,7.9868913,40103.645,20.95,52.583332,3,33.5345853,126.5953756
2023-09-10,제주태양광,1.149,3.50304,26.002167,73.77198,0.3,0.0,10.463964,33920.336,14.85,61.208332,51,33.5345853,126.5953756
2023-09-11,제주태양광,1.149,4.96416,26.583414,73.489235,0.4,0.0,8.127513,39726.848,20.76,68.708336,51,33.5345853,126.5953756
2023-09-12,제주태양광,1.149,2.8176,26.229248,80.00643,3.0,0.0,11.919666,30469.059,16.47,87.666664,53,33.5345853,126.5953756
2023-09-13,제주태양광,1.149,3.52608,25.906332,82.12583,6.1000004,0.0,11.032651,19820.28,13.83,99.833336,55,33.5345853,126.5953756
2023-09-14,제주태양광,1.149,0.936,25.770918,82.08405,6.3,0.0,14.807236,15995.548,9.94,88.875,61,33.5345853,126.5953756
2023-09-15,제주태양광,1.149,4.68,26.681334,83.89236,0.8,0.0,6.3554873,36064.67,20.32,38.666668,51,33.5345853,126.5953756
2023-09-16,제주태양광,1.149,0.2112,25.616747,87.57177,19.699999,0.0,9.067281,10268.486,8.3,99.0,63,33.5345853,126.5953756
2023-09-17,제주태양광,1.149,0.79104,25.800085,80.40179,1.5000001,0.0,8.587362,25200.0,11.07,47.25,51,33.5345853,126.5953756
2023-09-18,제주태양광,1.149,3.86016,25.916748,79.730705,0.0,0.0,7.949007,39600.0,19.62,32.958332,3,33.5345853,126.5953756
2023-09-19,제주태양광,1.149,2.928,25.608408,79.58413,0.0,0.0,6.5027823,36000.0,18.71,90.416664,3,33.5345853,126.5953756
2023-09-20,제주태양광,1.149,1.45344,26.383417,82.091606,3.9,0.0,24.767195,3600.0,6.4,95.25,53,33.5345853,126.5953756
2023-09-21,제주태양광,1.149,2.05728,23.635498,75.79,1.4000001,0.0,19.514647,30807.064,16.94,87.125,53,33.5345853,126.5953756
2023-09-22,제주태양광,1.149,1.03968,23.606329,81.4233,7.6000004,0.0,13.454152,32828.492,14.56,87.166664,61,33.5345853,126.5953756
2023-09-23,제주태양광,1.149,2.09856,24.920916,64.20498,0.0,0.0,32.80885,24849.637,14.24,98.166664,3,33.5345853,126.5953756
2023-09-24,제주태양광,1.149,2.06496,24.573,74.30546,0.3,0.0,35.090122,32464.492,15.5,76.166664,51,33.5345853,126.5953756
2023-09-25,제주태양광,1.149,2.20416,25.054247,82.75325,0.0,0.0,14.514465,35933.758,16.72,49.416668,3,33.5345853,126.5953756
2023-09-26,제주태양광,1.149,2.91072,24.927164,80.150055,0.5,0.0,16.935217,39600.0,17.67,56.791668,51,33.5345853,126.5953756
2023-09-27,제주태양광,1.149,3.34752,24.172997,82.41266,2.8000002,0.0,16.600294,36696.6,17.61,48.166668,53,33.5345853,126.5953756
2023-09-28,제주태양광,1.149,2.37408,23.587584,82.70035,2.0,0.0,12.464547,39544.395,16.79,29.166666,51,33.5345853,126.5953756
2023-09-29,제주태양광,1.149,3.25632,22.918833,71.912155,0.1,0.0,9.170724,39460.914,19.17,24.083334,51,33.5345853,126.5953756
2023-09-30,제주태양광,1.149,0.93504,20.781334,75.80819,4.6,0.0,12.089099,17777.924,7.72,71.458336,55,33.5345853,126.5953756
2023-10-01,제주태양광,1.149,3.10368,22.191751,55.55695,0.0,0.0,20.927284,36770.977,18.93,56.833332,3,33.5345853,126.5953756
2023-10-02,제주태양광,1.149,3.6,22.585503,52.09494,0.0,0.0,15.873151,35613.832,19.76,69.833336,3,33.5345853,126.5953756
2023-10-03,제주태양광,1.149,0.56928,22.908417,72.46035,0.4,0.0,19.431314,3600.0,5.11,72.25,51,33.5345853,126.5953756
2023-10-04,제주태양광,1.149,3.30912,21.689667,62.996418,1.1,0.0,18.934473,35452.92,18.62,49.125,53,33.5345853,126.5953756
2023-10-05,제주태양광,1.149,4.28064,18.93133,58.452698,0.0,0.0,19.442259,33551.348,18.7,48.208332,3,33.5345853,126.5953756
2023-10-06,제주태양광,1.149,2.96352,19.69383,52.693188,0.0,0.0,9.837996,21260.775,11.51,96.833336,3,33.5345853,126.5953756
2023-10-07,제주태양광,1.149,0.7392,20.441746,70.333626,10.299999,0.0,21.646812,0.0,4.33,100.0,61,33.5345853,126.5953756
2023-10-08,제주태양광,1.149,0.62688,21.781334,68.98539,2.0,0.0,33.439518,21423.244,9.25,90.0,53,33.5345853,126.5953756
2023-10-09,제주태양광,1.149,2.61696,20.927164,69.112404,1.0,0.0,18.973316,33388.547,13.23,74.5,51,33.5345853,126.5953756
2023-10-10,제주태양광,1.149,4.0176,20.750082,62.83551,0.1,0.0,15.395524,36000.0,17.64,76.916664,51,33.5345853,126.5953756
2023-10-11,제주태양광,1.149,4.09632,21.412582,60.459965,0.1,0.0,22.104265,38464.934,16.01,36.333332,51,33.5345853,126.5953756
2023-10-12,제주태양광,1.149,4.2816,21.24383,57.63638,0.0,0.0,20.147308,34819.09,17.97,67.25,3,33.5345853,126.5953756
2023-10-13,제주태양광,1.149,2.92608,20.741747,61.54953,0.0,0.0,8.275783,18989.086,10.02,78.375,3,33.5345853,126.5953756
2023-10-14,제주태양광,1.149,3.7152,20.787582,59.746597,0.5,0.0,23.761946,37994.445,15.63,35.583332,51,33.5345853,126.5953756
2023-10-15,제주태양광,1.149,3.26304,20.808414,56.89798,0.4,0.0,23.321585,37659.38,15.78,21.333334,51,33.5345853,126.5953756
2023-10-16,제주태양광,1.149,3.34176,18.868834,63.86647,0.0,0.0,24.259153,37594.3,16.62,30.0,2,33.5345853,126.5953756
2023-10-17,제주태양광,1.149,4.152,18.316751,71.16941,0.0,0.0,9.586358,37655.72,17.59,1.0833334,0,33.5345853,126.5953756
2023-10-18,제주태양광,1.149,4.1184,18.712584,83.832855,0.0,0.0,7.635599,37079.01,17.12,24.791666,3,33.5345853,126.5953756
2023-10-19,제주태양광,1.149,3.55488,20.57508,68.102135,2.6999998,0.0,18.495684,33681.707,15.17,51.0,53,33.5345853,126.5953756
2023-10-20,제주태양광,1.149,2.2896,16.5855,60.096302,0.9000001,0.0,31.999231,23234.117,12.27,52.166668,51,33.5345853,126.5953756
2023-10-21,제주태양광,1.149,4.39488,17.966753,53.274708,0.0,0.0,19.279646,35582.695,14.91,38.0,3,33.5345853,126.5953756
2023-10-22,제주태양광,1.149,3.53664,18.052166,62.56381,0.0,0.0,6.9902005,31151.193,14.61,60.958332,3,33.5345853,126.5953756
2023-10-23,제주태양광,1.149,4.07232,17.729248,65.25003,0.0,0.0,5.204584,36177.367,15.99,17.708334,3,33.5345853,126.5953756
2023-10-24,제주태양광,1.149,3.32832,19.725084,57.12204,0.0,0.0,4.8286595,36008.477,14.9,21.291666,3,33.5345853,126.5953756
2023-10-25,제주태양광,1.149,3.72288,20.218834,72.66213,0.0,0.0,9.124126,35252.23,15.87,10.875,3,33.5345853,126.5953756
2023-10-26,제주태양광,1.149,3.43104,19.970915,79.45415,1.4,0.0,22.097445,35682.875,15.04,34.708332,53,33.5345853,126.5953756
2023-10-27,제주태양광,1.149,3.5856,17.675085,62.82018,0.0,0.0,19.748417,35727.34,16.06,2.9583333,0,33.5345853,126.5953756
2023-10-28,제주태양광,1.149,3.6192,18.012583,71.0467,0.0,0.0,8.464157,34272.21,15.74,17.458334,2,33.5345853,126.5953756
2023-10-29,제주태양광,1.149,3.64992,18.464666,74.16325,0.0,0.0,10.206052,35133.266,14.96,29.125,2,33.5345853,126.5953756
2023-10-30,제주태양광,1.149,3.60192,19.258417,73.02855,0.0,0.0,6.5872865,35085.27,14.72,7.6666665,1,33.5345853,126.5953756
2023-10-31,제주태양광,1.149,3.59136,18.847998,65.11933,0.0,0.0,8.825247,35123.168,15.47,0.041666668,0,33.5345853,126.5953756
2023-11-01,제주태양광,1.149,3.56064,21.170916,61.76331,0.0,0.0,17.122423,35068.895,15.08,0.125,0,33.5345853,126.5953756
2023-11-02,제주태양광,1.149,3.52224,19.720915,77.92039,0.0,0.0,7.8296185,34932.902,15.2,11.666667,2,33.5345853,126.5953756
2023-11-03,제주태양광,1.149,3.33888,20.639666,85.23565,0.70000005,0.0,8.573821,33503.234,13.06,47.875,51,33.5345853,126.5953756
2023-11-04,제주태양광,1.149,1.86528,21.40425,83.046074,0.6,0.0,12.283104,27425.82,11.3,81.458336,51,33.5345853,126.5953756
2023-11-05,제주태양광,1.149,0.7152,22.43133,82.64341,5.6,0.0,19.86566,5077.13,5.39,99.666664,61,33.5345853,126.5953756
2023-11-06,제주태양광,1.149,0.5088,17.233416,65.049805,2.9999998,0.0,42.435833,16131.77,6.6,79.0,53,33.5345853,126.5953756
