지점,날짜,발전기명,설비용량(MW),발전량(MWh),평균기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2)
제주,2024.7.27,제주대태양광,1.087,1.25058,30.5,6.2,2.2,68.9,2.9,12.2
제주,2024.7.27,제주태양광,1.149,2.29344,30.5,6.2,2.2,68.9,2.9,12.2
제주,2024.7.28,제주대태양광,1.087,3.957118,30.1,,2.9,69.6,12.3,25.18
제주,2024.7.28,제주태양광,1.149,5.72064,30.1,,2.9,69.6,12.3,25.18
제주,2024.7.29,제주대태양광,1.087,4.560713,30,,2.9,71,12.1,25.22
제주,2024.7.29,제주태양광,1.149,5.9424,30,,2.9,71,12.1,25.22
제주,2024.7.30,제주대태양광,1.087,5.203844,30.6,,3.9,68,13.1,27.07
제주,2024.7.30,제주태양광,1.149,5.90208,30.6,,3.9,68,13.1,27.07
제주,2024.7.31,제주대태양광,1.087,3.553114,30.2,,2.8,70.8,11.8,24.65
제주,2024.7.31,제주태양광,1.149,5.32992,30.2,,2.8,70.8,11.8,24.65
제주,2024.8.1,제주대태양광,1.087,4.719807,30.8,,3,72.1,12.1,26.33
제주,2024.8.1,제주태양광,1.149,5.65824,30.8,,3,72.1,12.1,26.33
제주,2024.8.2,제주대태양광,1.087,3.916622,31,,2.3,73.3,11.9,24.75
제주,2024.8.2,제주태양광,1.149,5.32512,31,,2.3,73.3,11.9,24.75
제주,2024.8.3,제주대태양광,1.087,3.629291,31.2,,2.3,73.5,12.4,22.76
제주,2024.8.3,제주태양광,1.149,5.0976,31.2,,2.3,73.5,12.4,22.76
제주,2024.8.4,제주대태양광,1.087,3.642786,31.1,,2.2,74.8,12.1,25.18
제주,2024.8.4,제주태양광,1.149,5.26464,31.1,,2.2,74.8,12.1,25.18
제주,2024.8.5,제주대태양광,1.087,2.958194,30.4,0,,76.4,4.8,11.91
제주,2024.8.5,제주태양광,1.149,4.00128,30.4,0,,76.4,4.8,11.91
제주,2024.8.6,제주대태양광,1.087,3.358343,30.3,,3.3,72.1,11.8,22.38
제주,2024.8.6,제주태양광,1.149,5.00256,30.3,,3.3,72.1,11.8,22.38
제주,2024.8.7,제주대태양광,1.087,4.999425,30.3,,2.4,70.3,12.8,25.15
제주,2024.8.7,제주태양광,1.149,5.39424,30.3,,2.4,70.3,12.8,25.15
제주,2024.8.8,제주대태양광,1.087,4.46333,30.6,,2.2,71.6,11.6,24.31
제주,2024.8.8,제주태양광,1.149,5.24928,30.6,,2.2,71.6,11.6,24.31
제주,2024.8.9,제주대태양광,1.087,1.441497,30.7,,2.1,69.1,11.9,25.15
제주,2024.8.9,제주태양광,1.149,5.36832,30.7,,2.1,69.1,11.9,25.15
제주,2024.8.10,제주대태양광,1.087,4.13646,30.9,,2.8,66.4,12.1,24.58
제주,2024.8.10,제주태양광,1.149,5.41248,30.9,,2.8,66.4,12.1,24.58
제주,2024.8.11,제주대태양광,1.087,4.426691,30.9,,2.9,62,12,24.95
제주,2024.8.11,제주태양광,1.149,4.50528,30.9,,2.9,62,12,24.95
제주,2024.8.12,제주대태양광,1.087,7.581589,30.1,,3.2,63.5,12.4,25.76
제주,2024.8.12,제주태양광,1.149,5.2272,30.1,,3.2,63.5,12.4,25.76
제주,2024.8.13,제주대태양광,1.087,4.892399,29.8,,3.4,69.6,10,22.22
제주,2024.8.13,제주태양광,1.149,5.26752,29.8,,3.4,69.6,10,22.22
제주,2024.8.14,제주대태양광,1.087,1.717262,28.7,6.5,2.5,76,3.7,10.41
제주,2024.8.14,제주태양광,1.149,2.688,28.7,6.5,2.5,76,3.7,10.41
제주,2024.8.15,제주대태양광,1.087,2.343996,27.6,31.9,2.4,79.8,3.3,10.54
제주,2024.8.15,제주태양광,1.149,1.464,27.6,31.9,2.4,79.8,3.3,10.54
제주,2024.8.16,제주대태양광,1.087,3.59168,28.3,2.4,2.6,77.3,6.4,18.02
제주,2024.8.16,제주태양광,1.149,3.57408,28.3,2.4,2.6,77.3,6.4,18.02
제주,2024.8.17,제주대태양광,1.087,2.906127,29.4,0,2.7,73.5,8.2,20.82
제주,2024.8.17,제주태양광,1.149,4.08576,29.4,0,2.7,73.5,8.2,20.82
제주,2024.8.18,제주대태양광,1.087,4.082464,29.5,0,3.1,74.3,8.1,22.89
제주,2024.8.18,제주태양광,1.149,4.5312,29.5,0,3.1,74.3,8.1,22.89
제주,2024.8.19,제주대태양광,1.087,5.079456,30.6,,3,67.5,11.2,25.55
제주,2024.8.19,제주태양광,1.149,4.90656,30.6,,3,67.5,11.2,25.55
제주,2024.8.20,제주대태양광,1.087,1.367252,30.4,4.6,2.4,72.5,1.7,9.64
제주,2024.8.20,제주태양광,1.149,2.7792,30.4,4.6,2.4,72.5,1.7,9.64
제주,2024.8.21,제주대태양광,1.087,2.594684,31.3,0.1,2.6,68.8,5.7,15.83
제주,2024.8.21,제주태양광,1.149,2.9424,31.3,0.1,2.6,68.8,5.7,15.83
제주,2024.8.22,제주대태양광,1.087,3.456693,30.7,0,3.9,70.5,6.5,17.23
제주,2024.8.22,제주태양광,1.149,3.59808,30.7,0,3.9,70.5,6.5,17.23
제주,2024.8.23,제주대태양광,1.087,2.702688,30.1,,2.5,72.5,6.2,19.23
제주,2024.8.23,제주태양광,1.149,4.4832,30.1,,2.5,72.5,6.2,19.23
제주,2024.8.24,제주대태양광,1.087,2.816464,29.7,,2.5,67.6,11.1,22.55
제주,2024.8.24,제주태양광,1.149,4.7424,29.7,,2.5,67.6,11.1,22.55
제주,2024.8.25,제주대태양광,1.087,4.860587,29.7,,2.2,68.9,11.3,23.51
제주,2024.8.25,제주태양광,1.149,5.15328,29.7,,2.2,68.9,11.3,23.51
제주,2024.8.26,제주대태양광,1.087,3.524188,29.3,,2.7,69.3,9.9,21.57
제주,2024.8.26,제주태양광,1.149,4.76064,29.3,,2.7,69.3,9.9,21.57
제주,2024.8.27,제주대태양광,1.087,2.370028,29.5,,3.2,75.3,5.1,16.28
제주,2024.8.27,제주태양광,1.149,3.52416,29.5,,3.2,75.3,5.1,16.28
제주,2024.8.28,제주대태양광,1.087,0.50814,28.1,1.5,6.3,78.9,1.5,8.75
제주,2024.8.28,제주태양광,1.149,1.92384,28.1,1.5,6.3,78.9,1.5,8.75
제주,2024.8.29,제주대태양광,1.087,1.701828,29.4,,3.4,72.8,5.6,17.08
제주,2024.8.29,제주태양광,1.149,3.80064,29.4,,3.4,72.8,5.6,17.08
제주,2024.8.30,제주대태양광,1.087,4.603137,29.5,,3.3,70,10.5,23.16
제주,2024.8.30,제주태양광,1.149,5.1696,29.5,,3.3,70,10.5,23.16
제주,2024.8.31,제주대태양광,1.087,5.404397,28.2,,3.4,63,11.3,23.91
제주,2024.8.31,제주태양광,1.149,4.99776,28.2,,3.4,63,11.3,23.91
제주,2024.9.1,제주대태양광,1.087,3.4538,28,,2.5,64.1,10.2,22.88
제주,2024.9.1,제주태양광,1.149,5.12256,28,,2.5,64.1,10.2,22.88
제주,2024.9.2,제주대태양광,1.087,4.561676,28.2,,2.4,61,10.3,21.97
제주,2024.9.2,제주태양광,1.149,4.62624,28.2,,2.4,61,10.3,21.97
제주,2024.9.3,제주대태양광,1.087,2.998692,27.8,0.7,2.9,64.6,2.2,12.98
제주,2024.9.3,제주태양광,1.149,2.02368,27.8,0.7,2.9,64.6,2.2,12.98
제주,2024.9.4,제주대태양광,1.087,4.848043,27.8,,3.9,71.3,8.9,19.98
제주,2024.9.4,제주태양광,1.149,3.49632,27.8,,3.9,71.3,8.9,19.98
제주,2024.9.5,제주대태양광,1.087,4.58193,28.6,,2.5,65.4,11.9,22.56
제주,2024.9.5,제주태양광,1.149,4.9872,28.6,,2.5,65.4,11.9,22.56
제주,2024.9.6,제주대태양광,1.087,3.915651,29.3,,2.4,61,9,19.64
제주,2024.9.6,제주태양광,1.149,4.84992,29.3,,2.4,61,9,19.64
제주,2024.9.7,제주대태양광,1.087,4.176955,28.9,3,2,65.8,8.5,19.18
제주,2024.9.7,제주태양광,1.149,4.52448,28.9,3,2,65.8,8.5,19.18
제주,2024.9.8,제주대태양광,1.087,1.416428,28.4,0,1.9,74.4,4.8,13.04
제주,2024.9.8,제주태양광,1.149,3.33984,28.4,0,1.9,74.4,4.8,13.04
제주,2024.9.9,제주대태양광,1.087,4.734267,28.7,,3.6,74.4,8.7,19.07
제주,2024.9.9,제주태양광,1.149,4.58016,28.7,,3.6,74.4,8.7,19.07
제주,2024.9.10,제주대태양광,1.087,2.075944,28.8,0.7,3.8,79.5,2.4,10.91
제주,2024.9.10,제주태양광,1.149,2.29824,28.8,0.7,3.8,79.5,2.4,10.91
제주,2024.9.11,제주대태양광,1.087,2.162723,29.5,11.4,2.3,75.5,3.4,12.02
제주,2024.9.11,제주태양광,1.149,2.57184,29.5,11.4,2.3,75.5,3.4,12.02
제주,2024.9.12,제주대태양광,1.087,3.894443,30.4,0,2.4,68.9,9.8,21.28
제주,2024.9.12,제주태양광,1.149,4.34784,30.4,0,2.4,68.9,9.8,21.28
제주,2024.9.13,제주대태양광,1.087,3.22817,29.1,,2.5,69.3,8.3,19.19
제주,2024.9.13,제주태양광,1.149,4.68672,29.1,,2.5,69.3,8.3,19.19
제주,2024.9.14,제주대태양광,1.087,4.94639,29.3,,2.8,71.3,10.8,21.43
제주,2024.9.14,제주태양광,1.149,4.8432,29.3,,2.8,71.3,10.8,21.43
제주,2024.9.15,제주대태양광,1.087,2.770174,29.7,7.9,4,80.3,2.6,10.91
제주,2024.9.15,제주태양광,1.149,2.09472,29.7,7.9,4,80.3,2.6,10.91
제주,2024.9.16,제주대태양광,1.087,1.757755,28.8,23.7,3.4,82.1,1.7,8.41
제주,2024.9.16,제주태양광,1.149,1.6944,28.8,23.7,3.4,82.1,1.7,8.41
제주,2024.9.17,제주대태양광,1.087,1.244798,28.2,3,1.6,82.8,2.9,6.73
제주,2024.9.17,제주태양광,1.149,1.28352,28.2,3,1.6,82.8,2.9,6.73
제주,2024.9.18,제주대태양광,1.087,4.915538,30,,3,73,10.2,19.87
제주,2024.9.18,제주태양광,1.149,4.128,30,,3,73,10.2,19.87
제주,2024.9.19,제주대태양광,1.087,1.472351,29.1,26.6,2.9,75.9,3.2,10.98
제주,2024.9.19,제주태양광,1.149,2.25216,29.1,26.6,2.9,75.9,3.2,10.98
제주,2024.9.20,제주대태양광,1.087,0.511995,28.4,18.6,2.5,78,0.8,7.13
제주,2024.9.20,제주태양광,1.149,1.38336,28.4,18.6,2.5,78,0.8,7.13
제주,2024.9.21,제주대태양광,1.087,0.174521,27.4,12.1,3.1,82.4,0.1,2.98
제주,2024.9.21,제주태양광,1.149,0.48384,27.4,12.1,3.1,82.4,0.1,2.98
제주,2024.9.22,제주대태양광,1.087,0.480175,23.7,16.3,4.4,86.5,0,2.33
제주,2024.9.22,제주태양광,1.149,0.64896,23.7,16.3,4.4,86.5,0,2.33
제주,2024.9.23,제주대태양광,1.087,3.547325,24.2,0.2,4.3,68.5,0.8,14.04
제주,2024.9.23,제주태양광,1.149,2.4672,24.2,0.2,4.3,68.5,0.8,14.04
제주,2024.9.24,제주대태양광,1.087,2.892628,23.8,,3,72.1,,13.43
제주,2024.9.24,제주태양광,1.149,3.1632,23.8,,3,72.1,,13.43
제주,2024.9.25,제주대태양광,1.087,1.759684,25,0.2,2.7,78.3,,10.44
제주,2024.9.25,제주태양광,1.149,1.85376,25,0.2,2.7,78.3,,10.44
제주,2024.9.26,제주대태양광,1.087,4.574205,25.6,,2.6,73.4,,18
제주,2024.9.26,제주태양광,1.149,4.14624,25.6,,2.6,73.4,,18
제주,2024.9.27,제주대태양광,1.087,3.757525,25.5,,2.5,65,,16.84
제주,2024.9.27,제주태양광,1.149,3.75648,25.5,,2.5,65,,16.84
제주,2024.9.28,제주대태양광,1.087,4.125854,25.3,1.8,3.2,73.4,,13.17
제주,2024.9.28,제주태양광,1.149,3.36672,25.3,1.8,3.2,73.4,,13.17
제주,2024.9.29,제주대태양광,1.087,2.211898,25,0,3.7,66,,13.49
제주,2024.9.29,제주태양광,1.149,2.2512,25,0,3.7,66,,13.49
제주,2024.9.30,제주대태양광,1.087,4.400649,24.4,,3.3,75.9,,17.26
제주,2024.9.30,제주태양광,1.149,3.99168,24.4,,3.3,75.9,,17.26
제주,2024.10.1,제주대태양광,1.087,2.330498,23.3,4.9,3.5,70.4,4.5,10.87
제주,2024.10.1,제주태양광,1.149,2.56608,23.3,4.9,3.5,70.4,4.5,10.87
제주,2024.10.2,제주대태양광,1.087,2.852133,20.3,0,4.5,51,4.2,13.34
제주,2024.10.2,제주태양광,1.149,3.14208,20.3,0,4.5,51,4.2,13.34
제주,2024.10.3,제주대태양광,1.087,0.254552,19.1,0,3.4,62.5,0,3.13
제주,2024.10.3,제주태양광,1.149,0.53376,19.1,0,3.4,62.5,0,3.13
제주,2024.10.4,제주대태양광,1.087,2.921556,21.1,0,3.1,61.9,6.5,14.24
제주,2024.10.4,제주태양광,1.149,4.25856,21.1,0,3.1,61.9,6.5,14.24
제주,2024.10.5,제주대태양광,1.087,3.068118,22.5,0,3.3,63.1,5,13.38
제주,2024.10.5,제주태양광,1.149,3.15552,22.5,0,3.3,63.1,5,13.38
제주,2024.10.6,제주대태양광,1.087,1.508029,21.1,10.7,2.4,70.5,0.2,6.81
제주,2024.10.6,제주태양광,1.149,1.53024,21.1,10.7,2.4,70.5,0.2,6.81
제주,2024.10.7,제주대태양광,1.087,1.207191,19,8.4,3.1,67.9,0,5.63
제주,2024.10.7,제주태양광,1.149,1.21536,19,8.4,3.1,67.9,0,5.63
제주,2024.10.8,제주대태양광,1.087,2.344958,21.3,0,3.2,63.8,5.2,12.93
제주,2024.10.8,제주태양광,1.149,3.43104,21.3,0,3.2,63.8,5.2,12.93
제주,2024.10.9,제주대태양광,1.087,0.553457,19.2,22.5,2,78,0,2.76
제주,2024.10.9,제주태양광,1.149,0.26112,19.2,22.5,2,78,0,2.76
제주,2024.10.10,제주대태양광,1.087,1.957348,20.3,4.1,2.4,70.1,2.3,10.45
제주,2024.10.10,제주태양광,1.149,2.50464,20.3,4.1,2.4,70.1,2.3,10.45
제주,2024.10.11,제주대태양광,1.087,3.076792,20.4,0.5,2.2,71.3,7.2,13.13
제주,2024.10.11,제주태양광,1.149,4.02336,20.4,0.5,2.2,71.3,7.2,13.13
제주,2024.10.12,제주대태양광,1.087,4.182742,21.1,,2.3,65.6,,
제주,2024.10.12,제주태양광,1.149,3.5664,21.1,,2.3,65.6,,
제주,2024.10.13,제주대태양광,1.087,3.906009,22.6,,2.8,57.5,7.5,16.33
제주,2024.10.13,제주태양광,1.149,3.46656,22.6,,2.8,57.5,7.5,16.33
제주,2024.10.14,제주대태양광,1.087,1.807891,23.7,0.7,2.1,68.6,0.2,5.03
제주,2024.10.14,제주태양광,1.149,1.00416,23.7,0.7,2.1,68.6,0.2,5.03
제주,2024.10.15,제주대태양광,1.087,0.878394,23.3,0.4,2.1,78,0.9,7.17
제주,2024.10.15,제주태양광,1.149,1.4592,23.3,0.4,2.1,78,0.9,7.17
제주,2024.10.16,제주대태양광,1.087,2.860811,22.9,,2.5,74.1,3.6,11.9
제주,2024.10.16,제주태양광,1.149,2.75424,22.9,,2.5,74.1,3.6,11.9
제주,2024.10.17,제주대태양광,1.087,1.275653,23.1,,3.3,77.5,0.3,4.8
제주,2024.10.17,제주태양광,1.149,0.59328,23.1,,3.3,77.5,0.3,4.8
제주,2024.10.18,제주대태양광,1.087,1.848389,26.5,2,2.9,71.8,5,11.03
제주,2024.10.18,제주태양광,1.149,2.38656,26.5,2,2.9,71.8,5,11.03
제주,2024.10.19,제주대태양광,1.087,0.263226,21.7,8.8,5,77.4,0,2.72
제주,2024.10.19,제주태양광,1.149,0.63168,21.7,8.8,5,77.4,0,2.72
제주,2024.10.20,제주대태양광,1.087,0.574671,19,3.2,6.1,65,0.4,6.12
제주,2024.10.20,제주태양광,1.149,1.31424,19,3.2,6.1,65,0.4,6.12
제주,2024.10.21,제주대태양광,1.087,0.183199,21.1,16,2.9,79.5,0.8,4.25
제주,2024.10.21,제주태양광,1.149,0.5664,21.1,16,2.9,79.5,0.8,4.25
제주,2024.10.22,제주대태양광,1.087,0.986386,21.7,32.6,4,84.3,0.7,6.15
