날짜,발전기명,평균기온,평균습도,총강수량,총적설량,평균풍속,일조시간,일사량,평균운량,날씨코드,위도,경도
2025-04-07 00:00:00+00:00,광양항세방태양광,13.486249,56.111282,0.0,0.0,14.935128,40132.484,23.62,56.416668,3.0,34.9334,127.7591
2025-04-08 00:00:00+00:00,광양항세방태양광,13.229999,60.40543,0.0,0.0,12.600971,40054.59,23.35,27.666666,3.0,34.9334,127.7591
2025-04-09 00:00:00+00:00,광양항세방태양광,13.344582,75.37551,1.5,0.0,8.84179,39401.996,21.05,87.041664,61.0,34.9334,127.7591
2025-04-10 00:00:00+00:00,광양항세방태양광,13.4800005,71.40808,0.0,0.0,9.379056,41146.12,22.96,19.875,3.0,34.9334,127.7591
2025-04-11 00:00:00+00:00,광양항세방태양광,13.607083,74.145096,0.0,0.0,6.2594485,37025.727,23.45,67.875,3.0,34.9334,127.7591
2025-04-12 00:00:00+00:00,광양항세방태양광,10.97375,79.858604,34.399998,0.0,17.279799,11406.857,9.28,79.166664,65.0,34.9334,127.7591
2025-04-13 00:00:00+00:00,광양항세방태양광,9.127917,59.066074,0.3,0.0,20.259258,40482.145,20.32,51.583332,51.0,34.9334,127.7591
2025-04-14 00:00:00+00:00,광양항세방태양광,7.78,77.179924,4.1000004,0.0,17.841806,22501.56,15.75,54.083332,55.0,34.9334,127.7591
2025-04-15 00:00:00+00:00,광양항세방태양광,10.069583,70.60519,0.0,0.0,13.715993,42090.758,23.8,11.375,3.0,34.9334,127.7591
2025-04-16 00:00:00+00:00,광양항세방태양광,14.702916,74.828804,0.0,0.0,12.87701,40215.29,22.14,58.583332,3.0,34.9334,127.7591
2025-04-17 00:00:00+00:00,광양항세방태양광,15.092499,91.471596,0.0,0.0,15.3208885,39862.664,21.06,79.666664,3.0,34.9334,127.7591
2025-04-18 00:00:00+00:00,광양항세방태양광,16.575834,88.261314,0.0,0.0,13.670209,36904.38,21.82,55.291668,3.0,34.9334,127.7591
2025-04-19 00:00:00+00:00,광양항세방태양광,15.632083,92.89786,2.1000001,0.0,13.722549,14726.182,13.37,99.916664,53.0,34.9334,127.7591
2025-04-20 00:00:00+00:00,광양항세방태양광,14.869583,84.88623,0.5,0.0,9.118623,17805.248,12.89,82.75,51.0,34.9334,127.7591
2025-04-21 00:00:00+00:00,광양항세방태양광,15.100835,77.141136,7.2000003,0.0,8.379242,36759.844,20.87,78.541664,63.0,34.9334,127.7591
2025-04-22 00:00:00+00:00,광양항세방태양광,14.894582,96.57671,28.800001,0.0,8.349526,0.0,3.8,99.583336,63.0,34.9334,127.7591
2025-04-23 00:00:00+00:00,광양항세방태양광,13.821666,87.260704,0.1,0.0,8.997077,10557.738,10.36,89.666664,51.0,34.9334,127.7591
2025-04-24 00:00:00+00:00,광양항세방태양광,14.665416,61.67786,0.0,0.0,10.098298,33691.234,22.71,99.25,3.0,34.9334,127.7591
2025-04-25 00:00:00+00:00,광양항세방태양광,11.767501,56.46054,0.0,0.0,8.5110855,44060.07,23.96,42.375,3.0,34.9334,127.7591
2025-04-26 00:00:00+00:00,광양항세방태양광,14.150832,55.092224,0.0,0.0,9.650254,39795.062,25.16,48.625,3.0,34.9334,127.7591
2025-04-27 00:00:00+00:00,광양항세방태양광,16.027916,59.251347,0.1,0.0,9.9208975,27059.56,19.66,97.291664,51.0,34.9334,127.7591
2025-04-28 00:00:00+00:00,광양항세방태양광,13.894585,59.45283,0.0,0.0,10.420822,45609.895,24.96,14.541667,3.0,34.9334,127.7591
2025-04-29 00:00:00+00:00,광양항세방태양광,13.025833,74.91461,0.0,0.0,8.95825,43905.68,25.06,31.416666,3.0,34.9334,127.7591
2025-04-30 00:00:00+00:00,광양항세방태양광,15.43625,72.39752,0.0,0.0,7.3341618,45575.164,25.56,15.666667,3.0,34.9334,127.7591
2025-05-01 00:00:00+00:00,광양항세방태양광,14.132083,84.898186,16.6,0.0,16.4764,26102.81,13.24,58.833332,63.0,34.9334,127.7591
2025-05-02 00:00:00+00:00,광양항세방태양광,14.502914,60.192806,2.0,0.0,11.331347,38744.95,25.16,55.375,55.0,34.9334,127.7591
2025-05-03 00:00:00+00:00,광양항세방태양광,12.675834,78.6058,4.3999996,0.0,9.726992,20228.441,10.88,42.333332,63.0,34.9334,127.7591
2025-05-04 00:00:00+00:00,광양항세방태양광,14.259168,61.842075,0.0,0.0,10.299067,45109.438,26.47,23.541666,3.0,34.9334,127.7591
2025-05-05 00:00:00+00:00,광양항세방태양광,13.127917,71.97099,8.3,0.0,11.553168,12186.406,11.7,97.041664,61.0,34.9334,127.7591
2025-05-06 00:00:00+00:00,광양항세방태양광,12.063332,89.863365,8.7,0.0,5.2067113,5791.616,9.28,82.916664,63.0,34.9334,127.7591
2025-05-07 00:00:00+00:00,광양항세방태양광,13.265416,83.0191,0.0,0.0,6.7537665,44831.09,24.96,45.708332,3.0,34.9334,127.7591
2025-05-08 00:00:00+00:00,광양항세방태양광,15.334165,71.95489,8.4,0.0,9.760447,34053.86,23.9,90.125,61.0,34.9334,127.7591
2025-05-09 00:00:00+00:00,광양항세방태양광,14.784163,91.66706,38.599995,0.0,18.315226,0.0,4.62,100.0,63.0,34.9334,127.7591
2025-05-10 00:00:00+00:00,광양항세방태양광,14.013333,78.07615,0.0,0.0,20.24035,32570.664,17.38,79.166664,3.0,34.9334,127.7591
2025-05-11 00:00:00+00:00,광양항세방태양광,14.282084,79.096725,0.3,0.0,10.9605665,36466.9,19.5,25.291666,51.0,34.9334,127.7591
2025-05-12 00:00:00+00:00,광양항세방태양광,15.436252,76.54844,0.0,0.0,9.142686,44244.105,26.32,25.041666,3.0,34.9334,127.7591
2025-05-13 00:00:00+00:00,광양항세방태양광,15.767499,83.78704,0.0,0.0,7.059021,43320.457,22.08,98.5,3.0,34.9334,127.7591
2025-05-14 00:00:00+00:00,광양항세방태양광,17.469584,83.03965,2.2999997,0.0,7.626009,37884.21,21.97,91.25,55.0,34.9334,127.7591
2025-05-15 00:00:00+00:00,광양항세방태양광,17.450834,95.8757,15.000002,0.0,7.175963,0.0,7.84,100.0,63.0,34.9334,127.7591
2025-05-16 00:00:00+00:00,광양항세방태양광,16.844582,94.24529,72.899994,0.0,11.73544,3600.0,4.85,96.125,65.0,34.9334,127.7591
2025-05-17 00:00:00+00:00,광양항세방태양광,18.04875,79.092995,0.0,0.0,13.891711,37807.055,23.6,89.333336,3.0,34.9334,127.7591
2025-05-18 00:00:00+00:00,광양항세방태양광,16.675835,80.89887,0.0,0.0,4.2989917,45971.58,24.48,89.375,3.0,34.9334,127.7591
2025-05-19 00:00:00+00:00,광양항세방태양광,18.057083,85.15029,0.0,0.0,11.962215,39631.516,24.22,49.0,3.0,34.9334,127.7591
2025-05-20 00:00:00+00:00,광양항세방태양광,19.777918,93.5241,0.3,0.0,7.602821,28081.838,17.15,93.333336,51.0,34.9334,127.7591
2025-05-21 00:00:00+00:00,광양항세방태양광,20.38625,90.23563,0.2,0.0,7.2460084,10800.0,10.83,89.875,51.0,34.9334,127.7591
2025-05-22 00:00:00+00:00,광양항세방태양광,18.021666,83.298386,0.8000001,0.0,10.6289625,22504.57,16.55,94.125,51.0,34.9334,127.7591
2025-05-23 00:00:00+00:00,광양항세방태양광,17.552917,63.93954,0.4,0.0,19.215208,3113.5864,10.51,100.0,51.0,34.9334,127.7591
2025-05-24 00:00:00+00:00,광양항세방태양광,14.994583,79.617744,2.7,0.0,16.156794,7575.815,9.41,86.083336,61.0,34.9334,127.7591
2025-05-25 00:00:00+00:00,광양항세방태양광,16.54458,84.11073,0.0,0.0,7.707232,40964.266,23.87,48.458332,3.0,34.9334,127.7591
2025-05-26 00:00:00+00:00,광양항세방태양광,17.39458,87.27582,0.0,0.0,4.502812,43703.504,24.21,56.25,3.0,34.9334,127.7591
2025-05-27 00:00:00+00:00,광양항세방태양광,17.844584,77.2221,0.0,0.0,6.06126,45848.97,24.87,37.083332,3.0,34.9334,127.7591
2025-05-28 00:00:00+00:00,광양항세방태양광,18.119583,77.2854,0.0,0.0,7.6003423,46800.0,26.63,28.041666,3.0,34.9334,127.7591
2025-05-29 00:00:00+00:00,광양항세방태양광,17.834167,83.13747,4.6,0.0,6.4208436,43193.29,24.42,46.958332,63.0,34.9334,127.7591
2025-05-30 00:00:00+00:00,광양항세방태양광,17.390417,83.695366,0.0,0.0,6.8721576,43244.586,24.55,41.5,3.0,34.9334,127.7591
2025-05-31 00:00:00+00:00,광양항세방태양광,19.019585,79.67829,0.0,0.0,5.7687316,43475.19,24.26,79.083336,3.0,34.9334,127.7591
2025-06-01 00:00:00+00:00,광양항세방태양광,19.577919,77.60664,0.0,0.0,5.782512,39600.0,25.0,84.375,3.0,34.9334,127.7591
2025-06-02 00:00:00+00:00,광양항세방태양광,17.725832,84.15864,5.6999993,0.0,7.0122776,6681.7344,6.41,89.875,55.0,34.9334,127.7591
2025-06-03 00:00:00+00:00,광양항세방태양광,19.477915,67.979225,0.0,0.0,12.037473,46800.0,25.8,15.125,3.0,34.9334,127.7591
2025-06-04 00:00:00+00:00,광양항세방태양광,19.692503,61.01974,0.0,0.0,12.458705,46800.0,27.89,11.458333,3.0,34.9334,127.7591
2025-06-05 00:00:00+00:00,광양항세방태양광,20.98208,58.73247,0.0,0.0,7.718964,42680.984,26.25,69.541664,3.0,34.9334,127.7591
2025-06-06 00:00:00+00:00,광양항세방태양광,20.290417,71.642296,0.0,0.0,7.6553683,24072.467,14.53,89.416664,3.0,34.9334,127.7591
2025-06-07 00:00:00+00:00,광양항세방태양광,21.354998,78.451004,0.0,0.0,9.215989,34849.496,24.57,98.916664,3.0,34.9334,127.7591
2025-06-08 00:00:00+00:00,광양항세방태양광,20.952917,85.18977,0.0,0.0,6.5587106,34414.75,18.9,69.833336,3.0,34.9334,127.7591
2025-06-09 00:00:00+00:00,광양항세방태양광,21.575834,79.9951,0.0,0.0,5.9157925,34107.7,19.53,72.208336,3.0,34.9334,127.7591
2025-06-10 00:00:00+00:00,광양항세방태양광,22.415415,72.91688,0.0,0.0,9.25615,28494.88,20.8,89.041664,3.0,34.9334,127.7591
2025-06-11 00:00:00+00:00,광양항세방태양광,22.546667,64.17789,0.0,0.0,6.282705,39600.0,24.78,81.583336,3.0,34.9334,127.7591
2025-06-12 00:00:00+00:00,광양항세방태양광,20.58,80.931786,1.6,0.0,5.798044,24192.828,15.26,99.916664,55.0,34.9334,127.7591
2025-06-13 00:00:00+00:00,광양항세방태양광,20.36125,88.80279,75.799995,0.0,6.6195316,3600.0,8.8,100.0,65.0,34.9334,127.7591
2025-06-14 00:00:00+00:00,광양항세방태양광,22.073748,93.29098,13.4,0.0,6.5896173,12805.761,10.25,76.916664,63.0,34.9334,127.7591
2025-06-15 00:00:00+00:00,광양항세방태양광,22.390417,91.17141,8.400001,0.0,11.152897,28800.0,20.81,83.833336,63.0,34.9334,127.7591
2025-06-16 00:00:00+00:00,광양항세방태양광,21.52375,90.86371,5.2000003,0.0,12.520148,26685.271,15.38,48.0,61.0,34.9334,127.7591
2025-06-17 00:00:00+00:00,광양항세방태양광,21.832083,89.14274,0.0,0.0,9.764786,40959.914,22.64,83.166664,3.0,34.9334,127.7591
2025-06-18 00:00:00+00:00,광양항세방태양광,21.840418,83.87128,0.0,0.0,8.372982,39600.0,25.92,54.291668,3.0,34.9334,127.7591
2025-06-19 00:00:00+00:00,광양항세방태양광,22.8675,91.86649,0.0,0.0,5.729835,23345.193,15.68,94.166664,3.0,34.9334,127.7591
2025-06-20 00:00:00+00:00,광양항세방태양광,22.721666,95.06616,11.400002,0.0,17.981546,2515.0845,9.16,100.0,61.0,34.9334,127.7591
2025-06-21 00:00:00+00:00,광양항세방태양광,21.802916,91.77768,28.8,0.0,11.267232,0.0,5.39,100.0,63.0,34.9334,127.7591
2025-06-22 00:00:00+00:00,광양항세방태양광,21.2925,85.308304,0.8,0.0,5.5219245,31203.13,21.11,93.541664,53.0,34.9334,127.7591
2025-06-23 00:00:00+00:00,광양항세방태양광,22.721664,81.35388,2.1,0.0,7.497013,39678.566,26.42,54.541668,61.0,34.9334,127.7591
2025-06-24 00:00:00+00:00,광양항세방태양광,21.205,92.70098,23.5,0.0,11.761082,7200.0,6.36,91.458336,63.0,34.9334,127.7591
2025-06-25 00:00:00+00:00,광양항세방태양광,22.365416,82.967094,0.0,0.0,13.149719,45932.152,23.26,68.75,3.0,34.9334,127.7591
2025-06-26 00:00:00+00:00,광양항세방태양광,23.519583,78.396835,0.0,0.0,9.533457,46800.0,25.19,70.916664,3.0,34.9334,127.7591
2025-06-27 00:00:00+00:00,광양항세방태양광,23.91125,84.28344,0.0,0.0,8.855568,42074.957,25.92,41.458332,3.0,34.9334,127.7591
2025-06-28 00:00:00+00:00,광양항세방태양광,24.540415,89.668274,0.0,0.0,9.212884,45111.19,24.84,76.875,3.0,34.9334,127.7591
2025-06-29 00:00:00+00:00,광양항세방태양광,25.009169,87.18518,0.0,0.0,8.893037,42170.395,25.24,26.625,3.0,34.9334,127.7591
2025-06-30 00:00:00+00:00,광양항세방태양광,25.384165,90.12594,0.0,0.0,8.276687,39475.938,23.23,84.125,3.0,34.9334,127.7591
2022-01-01 00:00:00+00:00,고흥만 수상태양광,-0.085749984,57.35114,0.0,0.0,6.024435,32047.383,11.26,52.125,3.0,34.637,127.2639
2022-01-02 00:00:00+00:00,고흥만 수상태양광,1.3600832,70.225,0.0,0.0,10.193864,32038.47,10.56,30.875,3.0,34.637,127.2639
2022-01-03 00:00:00+00:00,고흥만 수상태양광,1.4475833,68.71583,0.0,0.0,9.575942,32032.04,11.79,11.708333,3.0,34.637,127.2639
2022-01-04 00:00:00+00:00,고흥만 수상태양광,2.318417,51.14522,0.0,0.0,11.044194,29489.63,11.09,69.625,3.0,34.637,127.2639
2022-01-05 00:00:00+00:00,고흥만 수상태양광,2.5100834,71.141335,5.9,0.63,9.433208,0.0,3.15,91.833336,73.0,34.637,127.2639
2022-01-06 00:00:00+00:00,고흥만 수상태양광,0.62049985,59.301746,0.0,0.0,10.848325,32025.215,11.95,3.5416667,1.0,34.637,127.2639
2022-01-07 00:00:00+00:00,고흥만 수상태양광,0.30799988,60.553406,0.0,0.0,7.817793,32026.455,12.09,10.541667,3.0,34.637,127.2639
2022-01-08 00:00:00+00:00,고흥만 수상태양광,1.8246666,70.48245,0.0,0.0,10.244535,32029.77,12.05,48.625,3.0,34.637,127.2639
2022-01-09 00:00:00+00:00,고흥만 수상태양광,2.2559159,78.8836,0.0,0.0,9.263129,26418.566,10.26,56.458332,3.0,34.637,127.2639
2022-01-10 00:00:00+00:00,고흥만 수상태양광,3.6642497,69.63442,0.0,0.0,12.812274,32042.012,11.49,73.125,3.0,34.637,127.2639
2022-01-11 00:00:00+00:00,고흥만 수상태양광,-2.3920002,61.867825,0.0,0.0,21.075073,30256.197,10.8,63.375,3.0,34.637,127.2639
2022-01-12 00:00:00+00:00,고흥만 수상태양광,-1.1086667,63.905594,0.0,0.0,13.774567,32094.4,12.0,56.375,3.0,34.637,127.2639
2022-01-13 00:00:00+00:00,고흥만 수상태양광,-1.692,61.864925,0.0,0.0,17.543137,30834.855,10.12,59.541668,3.0,34.637,127.2639
2022-01-14 00:00:00+00:00,고흥만 수상태양광,-0.41075012,56.494797,0.0,0.0,8.518315,32088.799,12.54,71.625,3.0,34.637,127.2639
2022-01-15 00:00:00+00:00,고흥만 수상태양광,3.1288335,71.943756,0.0,0.0,9.56623,29625.695,11.78,43.375,3.0,34.637,127.2639
2022-01-16 00:00:00+00:00,고흥만 수상태양광,0.5225833,64.10352,0.0,0.0,15.907661,25461.264,9.75,73.916664,3.0,34.637,127.2639
2022-01-17 00:00:00+00:00,고흥만 수상태양광,-0.04824994,58.06839,0.0,0.0,16.526506,21519.607,8.13,64.916664,3.0,34.637,127.2639
2022-01-18 00:00:00+00:00,고흥만 수상태양광,-1.6732502,43.15851,0.0,0.0,10.101533,32798.65,13.08,0.0,0.0,34.637,127.2639
2022-01-19 00:00:00+00:00,고흥만 수상태양광,0.4767498,53.80492,0.0,0.0,12.681228,32646.164,12.85,29.833334,3.0,34.637,127.2639
2022-01-20 00:00:00+00:00,고흥만 수상태양광,-0.9420001,56.97173,0.0,0.0,6.849556,32875.78,12.86,0.083333336,0.0,34.637,127.2639
2022-01-21 00:00:00+00:00,고흥만 수상태양광,2.4892502,62.457287,0.0,0.0,9.638767,32241.625,11.54,82.416664,3.0,34.637,127.2639
2022-01-22 00:00:00+00:00,고흥만 수상태양광,5.310084,72.19717,0.4,0.0,9.826908,8693.025,5.43,98.291664,51.0,34.637,127.2639
2022-01-23 00:00:00+00:00,고흥만 수상태양광,6.085083,73.044655,0.0,0.0,11.350358,0.0,4.09,90.291664,3.0,34.637,127.2639
2022-01-24 00:00:00+00:00,고흥만 수상태양광,6.122583,58.11211,0.0,0.0,12.293611,27027.365,11.05,82.125,3.0,34.637,127.2639
2022-01-25 00:00:00+00:00,고흥만 수상태양광,4.40175,73.96106,0.0,0.0,8.600599,1434.9366,4.0,73.083336,3.0,34.637,127.2639
2022-01-26 00:00:00+00:00,고흥만 수상태양광,4.0371666,58.02621,0.0,0.0,11.591451,33110.902,13.39,76.375,3.0,34.637,127.2639
2022-01-27 00:00:00+00:00,고흥만 수상태양광,2.4746666,52.101364,0.0,0.0,13.949242,33953.83,12.37,70.208336,3.0,34.637,127.2639
2022-01-28 00:00:00+00:00,고흥만 수상태양광,1.1704998,48.82916,0.0,0.0,18.123674,34151.562,13.39,77.333336,3.0,34.637,127.2639
2022-01-29 00:00:00+00:00,고흥만 수상태양광,0.8371667,44.50229,0.0,0.0,15.312066,28266.326,11.35,98.875,3.0,34.637,127.2639
2022-01-30 00:00:00+00:00,고흥만 수상태양광,0.5121665,48.712635,0.0,0.0,13.879464,31604.38,11.32,37.25,3.0,34.637,127.2639
2022-01-31 00:00:00+00:00,고흥만 수상태양광,2.5475838,60.11952,0.0,0.0,10.883676,34346.055,14.53,40.041668,3.0,34.637,127.2639
2022-02-01 00:00:00+00:00,고흥만 수상태양광,1.15175,63.29463,0.0,0.0,16.718052,28659.783,11.06,49.75,3.0,34.637,127.2639
2022-02-02 00:00:00+00:00,고흥만 수상태양광,0.7892501,55.431335,0.0,0.0,13.530875,28609.008,10.72,89.25,3.0,34.637,127.2639
2022-02-03 00:00:00+00:00,고흥만 수상태양광,0.59341663,44.8857,0.0,0.0,14.3737335,34541.05,14.53,47.958332,3.0,34.637,127.2639
2022-02-04 00:00:00+00:00,고흥만 수상태양광,-0.03574993,57.192516,0.0,0.0,15.087325,34605.816,13.51,17.333334,2.0,34.637,127.2639
2022-02-05 00:00:00+00:00,고흥만 수상태양광,-1.3274165,60.672153,0.0,0.0,17.853977,25565.543,9.5,69.5,3.0,34.637,127.2639
2022-02-06 00:00:00+00:00,고흥만 수상태양광,-0.36283347,60.71379,0.0,0.0,12.940648,26465.465,10.61,56.916668,3.0,34.637,127.2639
2022-02-07 00:00:00+00:00,고흥만 수상태양광,0.62674993,41.996166,0.0,0.0,10.204523,8962.266,7.65,81.375,3.0,34.637,127.2639
2022-02-08 00:00:00+00:00,고흥만 수상태양광,2.0934165,56.76466,0.0,0.0,11.763913,34861.85,14.95,58.041668,3.0,34.637,127.2639
2022-02-09 00:00:00+00:00,고흥만 수상태양광,4.903833,58.321808,0.6,0.0,6.6725793,23326.832,11.77,98.25,51.0,34.637,127.2639
2022-02-10 00:00:00+00:00,고흥만 수상태양광,3.535083,51.41612,0.0,0.0,12.752114,32966.6,15.23,38.375,3.0,34.637,127.2639
2022-02-11 00:00:00+00:00,고흥만 수상태양광,5.2517505,48.934933,0.0,0.0,5.638582,35048.867,15.8,71.25,3.0,34.637,127.2639
2022-02-12 00:00:00+00:00,고흥만 수상태양광,6.9496665,47.64352,0.0,0.0,9.978742,31509.96,15.36,49.875,3.0,34.637,127.2639
2022-02-13 00:00:00+00:00,고흥만 수상태양광,7.097582,63.76749,0.0,0.0,8.847296,15178.295,9.8,71.791664,3.0,34.637,127.2639
2022-02-14 00:00:00+00:00,고흥만 수상태양광,6.11425,57.024967,0.0,0.0,16.135775,35231.34,14.2,50.166668,3.0,34.637,127.2639
2022-02-15 00:00:00+00:00,고흥만 수상태양광,-0.46491674,56.725815,0.0,0.0,22.49891,31863.43,14.52,52.833332,3.0,34.637,127.2639
2022-02-16 00:00:00+00:00,고흥만 수상태양광,-2.8878334,54.89423,0.0,0.0,20.234926,32738.92,12.2,46.708332,3.0,34.637,127.2639
2022-02-17 00:00:00+00:00,고흥만 수상태양광,-1.9670004,43.556767,0.0,0.0,12.008119,35411.535,15.75,93.333336,3.0,34.637,127.2639
2022-02-18 00:00:00+00:00,고흥만 수상태양광,3.3330004,57.931683,1.1,0.0,10.486037,34420.965,15.21,84.416664,51.0,34.637,127.2639
2022-02-19 00:00:00+00:00,고흥만 수상태양광,1.2788334,55.238033,0.0,0.0,18.685757,20674.057,9.14,69.375,3.0,34.637,127.2639
2022-02-20 00:00:00+00:00,고흥만 수상태양광,-1.2815834,53.092617,0.0,0.0,17.63553,36461.453,17.47,33.375,3.0,34.637,127.2639
2022-02-21 00:00:00+00:00,고흥만 수상태양광,1.1621666,54.761944,0.0,0.0,13.739572,36531.664,15.73,33.25,3.0,34.637,127.2639
2022-02-22 00:00:00+00:00,고흥만 수상태양광,0.11424995,45.12025,0.0,0.0,14.96425,35705.414,16.35,92.166664,3.0,34.637,127.2639
2022-02-23 00:00:00+00:00,고흥만 수상태양광,-1.8607502,47.195698,0.0,0.0,15.588359,30143.408,14.91,27.333334,3.0,34.637,127.2639
2022-02-24 00:00:00+00:00,고흥만 수상태양광,0.7788333,60.135326,0.0,0.0,13.137258,37329.16,17.63,9.916667,2.0,34.637,127.2639
2022-02-25 00:00:00+00:00,고흥만 수상태양광,3.7455003,70.105385,0.0,0.0,10.822036,37405.406,18.02,11.5,3.0,34.637,127.2639
2022-02-26 00:00:00+00:00,고흥만 수상태양광,5.8913326,66.28575,0.0,0.0,17.949203,37863.52,17.17,26.958334,3.0,34.637,127.2639
2022-02-27 00:00:00+00:00,고흥만 수상태양광,4.4600835,51.163452,0.0,0.0,9.759879,37996.11,18.76,3.2916667,2.0,34.637,127.2639
2022-02-28 00:00:00+00:00,고흥만 수상태양광,8.032999,58.23932,3.6,0.0,4.993786,24523.771,13.65,89.375,55.0,34.637,127.2639
2022-03-01 00:00:00+00:00,고흥만 수상태양광,6.3725834,71.005325,0.4,0.0,16.300833,31980.117,13.87,42.041668,51.0,34.637,127.2639
2022-03-02 00:00:00+00:00,고흥만 수상태양광,3.9871671,60.924488,0.0,0.0,14.124481,38237.52,18.8,12.5,3.0,34.637,127.2639
2022-03-03 00:00:00+00:00,고흥만 수상태양광,6.643417,77.813416,0.0,0.0,9.491482,36000.0,18.61,30.416666,3.0,34.637,127.2639
2022-03-04 00:00:00+00:00,고흥만 수상태양광,8.851748,72.43232,0.0,0.0,15.654762,26285.873,15.45,29.416666,3.0,34.637,127.2639
2022-03-05 00:00:00+00:00,고흥만 수상태양광,3.7100832,44.987118,0.0,0.0,19.8196,38470.47,19.62,5.9166665,2.0,34.637,127.2639
2022-03-06 00:00:00+00:00,고흥만 수상태양광,3.6330006,40.924572,0.0,0.0,13.094134,36000.0,19.99,65.458336,3.0,34.637,127.2639
2022-03-07 00:00:00+00:00,고흥만 수상태양광,4.674668,48.318146,0.0,0.0,8.610864,35726.754,15.59,34.291668,3.0,34.637,127.2639
2022-03-08 00:00:00+00:00,고흥만 수상태양광,6.672583,58.716892,0.0,0.0,10.18568,38712.062,19.7,8.541667,3.0,34.637,127.2639
2022-03-09 00:00:00+00:00,고흥만 수상태양광,8.322583,65.13383,0.0,0.0,6.7071805,38794.184,20.01,23.5,3.0,34.637,127.2639
2022-03-10 00:00:00+00:00,고흥만 수상태양광,10.72675,75.0806,0.0,0.0,7.097196,32885.754,15.52,99.875,3.0,34.637,127.2639
2022-03-11 00:00:00+00:00,고흥만 수상태양광,13.162168,80.72886,0.3,0.0,8.314553,30101.19,13.26,55.666668,51.0,34.637,127.2639
2022-03-12 00:00:00+00:00,고흥만 수상태양광,15.380918,77.52129,0.8,0.0,10.431172,32400.0,17.74,79.583336,53.0,34.637,127.2639
2022-03-13 00:00:00+00:00,고흥만 수상태양광,12.422585,97.36539,8.400001,0.0,9.137257,0.0,4.59,94.0,61.0,34.637,127.2639
2022-03-14 00:00:00+00:00,고흥만 수상태양광,9.387166,87.00483,1.4,0.0,12.178145,3351.123,5.46,67.166664,53.0,34.637,127.2639
2022-03-15 00:00:00+00:00,고흥만 수상태양광,9.710084,71.481705,0.4,0.0,7.314358,39296.207,20.82,29.041666,51.0,34.637,127.2639
2022-03-16 00:00:00+00:00,고흥만 수상태양광,12.497585,58.51399,2.9,0.0,9.993056,36000.0,20.75,71.666664,61.0,34.637,127.2639
2022-03-17 00:00:00+00:00,고흥만 수상태양광,9.743416,79.5185,22.7,0.0,26.35145,110.67364,7.62,100.0,63.0,34.637,127.2639
2022-03-18 00:00:00+00:00,고흥만 수상태양광,7.6767497,80.945,4.2,0.0,13.075382,3737.8555,6.66,97.958336,55.0,34.637,127.2639
2022-03-19 00:00:00+00:00,고흥만 수상태양광,4.985083,72.81718,0.5,0.0,15.668588,26523.184,12.71,76.958336,51.0,34.637,127.2639
2022-03-20 00:00:00+00:00,고흥만 수상태양광,5.972584,65.58619,0.0,0.0,11.886837,21544.098,12.74,95.625,3.0,34.637,127.2639
2022-03-21 00:00:00+00:00,고흥만 수상태양광,7.9454994,61.212482,1.4,0.0,7.0111375,22166.445,15.33,96.125,53.0,34.637,127.2639
2022-03-22 00:00:00+00:00,고흥만 수상태양광,8.730918,58.718365,0.0,0.0,8.276647,33161.223,18.64,100.0,3.0,34.637,127.2639
2022-03-23 00:00:00+00:00,고흥만 수상태양광,6.999666,60.486362,0.3,0.0,9.068091,25210.611,13.33,25.416666,51.0,34.637,127.2639
2022-03-24 00:00:00+00:00,고흥만 수상태양광,9.376748,69.50474,0.0,0.0,9.078877,36333.8,21.61,47.875,3.0,34.637,127.2639
2022-03-25 00:00:00+00:00,고흥만 수상태양광,14.593417,85.18052,51.600002,0.0,24.480545,12258.79,10.32,100.0,65.0,34.637,127.2639
2022-03-26 00:00:00+00:00,고흥만 수상태양광,9.668416,72.33358,0.6,0.0,18.532785,16507.281,12.49,97.708336,51.0,34.637,127.2639
2022-03-27 00:00:00+00:00,고흥만 수상태양광,9.587166,49.106476,0.0,0.0,14.0077095,36396.5,20.96,99.791664,3.0,34.637,127.2639
2022-03-28 00:00:00+00:00,고흥만 수상태양광,8.114249,66.41097,0.0,0.0,10.76722,34444.625,16.62,65.666664,3.0,34.637,127.2639
2022-03-29 00:00:00+00:00,고흥만 수상태양광,9.695499,72.05187,0.0,0.0,8.084249,36528.793,22.55,27.458334,3.0,34.637,127.2639
2022-03-30 00:00:00+00:00,고흥만 수상태양광,14.428833,86.02383,1.1,0.0,8.372337,28182.613,16.31,95.708336,53.0,34.637,127.2639
2022-03-31 00:00:00+00:00,고흥만 수상태양광,11.297585,74.654335,0.90000004,0.0,11.056571,28420.14,16.03,96.791664,51.0,34.637,127.2639
2022-04-01 00:00:00+00:00,고흥만 수상태양광,9.287167,67.315254,0.0,0.0,7.5629196,37716.992,19.42,94.833336,3.0,34.637,127.2639
2022-04-02 00:00:00+00:00,고흥만 수상태양광,8.237166,58.560226,0.0,0.0,10.0816555,40130.33,22.96,1.625,0.0,34.637,127.2639
2022-04-03 00:00:00+00:00,고흥만 수상태양광,9.214251,65.66004,0.0,0.0,7.5431576,40166.64,23.07,0.29166666,0.0,34.637,127.2639
2022-04-04 00:00:00+00:00,고흥만 수상태양광,9.914249,57.48589,0.0,0.0,9.481914,39976.004,23.42,34.666668,3.0,34.637,127.2639
