발전기명,날짜,일별_총_일사량(SI_Sum)
제주태양광,2022-06-21,21.7
제주태양광,2022-06-22,22
제주태양광,2022-06-23,22
제주태양광,2022-06-24,12.3
제주태양광,2022-06-25,23.7
제주태양광,2022-06-26,21.5
제주태양광,2022-06-27,16.1
제주태양광,2022-06-28,18.9
제주태양광,2022-06-29,23.2
제주태양광,2022-06-30,27.1
제주태양광,2022-07-01,27.4
제주태양광,2022-07-02,25.4
제주태양광,2022-07-03,18.2
제주태양광,2022-07-04,19.7
제주태양광,2022-07-05,21.2
제주태양광,2022-07-06,24.2
제주태양광,2022-07-07,24.8
제주태양광,2022-07-08,18.4
제주태양광,2022-07-09,25.9
제주태양광,2022-07-10,20.3
제주태양광,2022-07-11,11.4
제주태양광,2022-07-12,20.5
제주태양광,2022-07-13,14.1
제주태양광,2022-07-14,13.2
제주태양광,2022-07-15,8.6
제주태양광,2022-07-16,19.2
제주태양광,2022-07-17,11.6
제주태양광,2022-07-18,8.4
제주태양광,2022-07-19,24.3
제주태양광,2022-07-20,19.9
제주태양광,2022-07-21,18.5
제주태양광,2022-07-22,25.4
제주태양광,2022-07-23,20
제주태양광,2022-07-24,21.9
제주태양광,2022-07-25,26.7
제주태양광,2022-07-26,25.2
제주태양광,2022-07-27,21.6
제주태양광,2022-07-28,22.2
제주태양광,2022-07-29,22.1
제주태양광,2022-07-30,3.1
제주태양광,2022-07-31,4.7
제주태양광,2022-08-01,12.5
제주태양광,2022-08-02,18.1
제주태양광,2022-08-03,24
제주태양광,2022-08-04,25.6
제주태양광,2022-08-05,25.5
제주태양광,2022-08-06,21.7
제주태양광,2022-08-07,23.9
제주태양광,2022-08-08,23.4
제주태양광,2022-08-09,22.5
제주태양광,2022-08-10,21.1
제주태양광,2022-08-11,14.3
제주태양광,2022-08-12,14.1
제주태양광,2022-08-13,20.4
제주태양광,2022-08-14,22.2
제주태양광,2022-08-15,21.4
제주태양광,2022-08-16,14.9
제주태양광,2022-08-17,3.2
제주태양광,2022-08-18,22.5
제주태양광,2022-08-19,22.4
제주태양광,2022-08-20,5.9
제주태양광,2022-08-21,21.8
제주태양광,2022-08-22,21.1
제주태양광,2022-08-23,18.7
제주태양광,2022-08-24,18.4
제주태양광,2022-08-25,22
제주태양광,2022-08-26,11
제주태양광,2022-08-27,19.2
제주태양광,2022-08-28,16.1
제주태양광,2022-08-29,18
제주태양광,2022-08-30,18.9
제주태양광,2022-08-31,13.9
제주태양광,2022-09-01,4.8
제주태양광,2022-09-02,2
제주태양광,2022-09-03,9.2
제주태양광,2022-09-04,6.4
제주태양광,2022-09-05,1.7
제주태양광,2022-09-06,14.1
제주태양광,2022-09-07,22.3
제주태양광,2022-09-08,21.7
제주태양광,2022-09-09,18.6
제주태양광,2022-09-10,11.2
제주태양광,2022-09-11,9.7
제주태양광,2022-09-12,4.1
제주태양광,2022-09-13,2.4
제주태양광,2022-09-14,2.3
제주태양광,2022-09-15,3.3
제주태양광,2022-09-16,16.7
제주태양광,2022-09-17,13.5
제주태양광,2022-09-18,15.8
제주태양광,2022-09-19,17.3
제주태양광,2022-09-20,15.7
제주태양광,2022-09-21,14
제주태양광,2022-09-22,14.8
제주태양광,2022-09-23,16.1
제주태양광,2022-09-24,17.2
제주태양광,2022-09-25,11.5
제주태양광,2022-09-26,14.2
제주태양광,2022-09-27,17.8
제주태양광,2022-09-28,7.9
제주태양광,2022-09-29,16.7
제주태양광,2022-09-30,19.6
제주태양광,2022-10-01,17.9
제주태양광,2022-10-02,17
제주태양광,2022-10-03,16.6
제주태양광,2022-10-04,4.3
제주태양광,2022-10-05,15
제주태양광,2022-10-06,7.9
제주태양광,2022-10-07,12.3
제주태양광,2022-10-08,6.9
제주태양광,2022-10-09,5
제주태양광,2022-10-10,8.7
제주태양광,2022-10-11,13.6
제주태양광,2022-10-12,17.1
제주태양광,2022-10-13,12.8
제주태양광,2022-10-14,13.3
제주태양광,2022-10-15,16.1
제주태양광,2022-10-16,9.7
제주태양광,2022-10-17,15
제주태양광,2022-10-18,17
제주태양광,2022-10-19,16.9
제주태양광,2022-10-20,16.6
제주태양광,2022-10-21,11.6
제주태양광,2022-10-22,10
제주태양광,2022-10-23,14.2
제주태양광,2022-10-24,15.2
제주태양광,2022-10-25,15.1
제주태양광,2022-10-26,13.4
제주태양광,2022-10-27,8.4
제주태양광,2022-10-28,12.8
제주태양광,2022-10-29,13.7
제주태양광,2022-10-30,13.4
제주태양광,2022-10-31,13.4
제주태양광,2022-11-01,14.3
제주태양광,2022-11-02,14.3
제주태양광,2022-11-03,14.6
제주태양광,2022-11-04,10.8
제주태양광,2022-11-05,12.6
제주태양광,2022-11-06,14
제주태양광,2022-11-07,13.6
제주태양광,2022-11-08,13.8
제주태양광,2022-11-09,12.4
제주태양광,2022-11-10,8.6
제주태양광,2022-11-11,12
제주태양광,2022-11-12,3.9
제주태양광,2022-11-13,1.7
제주태양광,2022-11-14,6.9
제주태양광,2022-11-15,13
제주태양광,2022-11-16,11.1
제주태양광,2022-11-17,4.7
제주태양광,2022-11-18,10.8
제주태양광,2022-11-19,7.8
제주태양광,2022-11-20,1.3
제주태양광,2022-11-21,11.2
제주태양광,2022-11-22,1.5
제주태양광,2022-11-23,6.2
제주태양광,2022-11-24,10.9
제주태양광,2022-11-25,11.8
제주태양광,2022-11-26,8.2
제주태양광,2022-11-27,9.7
제주태양광,2022-11-28,8.7
제주태양광,2022-11-29,2
제주태양광,2022-11-30,2.1
제주태양광,2022-12-01,4.5
제주태양광,2022-12-02,8.7
제주태양광,2022-12-03,1.9
제주태양광,2022-12-04,5
제주태양광,2022-12-05,5.8
제주태양광,2022-12-06,6.8
제주태양광,2022-12-07,9.5
제주태양광,2022-12-08,5.9
제주태양광,2022-12-09,5.2
제주태양광,2022-12-10,5.9
제주태양광,2022-12-11,7.4
제주태양광,2022-12-12,2.7
제주태양광,2022-12-13,7.5
제주태양광,2022-12-14,3
제주태양광,2022-12-15,9.3
제주태양광,2022-12-16,1.6
제주태양광,2022-12-17,2.7
제주태양광,2022-12-18,4.3
제주태양광,2022-12-19,3.2
제주태양광,2022-12-20,11.1
제주태양광,2022-12-21,1.5
제주태양광,2022-12-22,1.5
제주태양광,2022-12-23,3
제주태양광,2022-12-24,1.1
제주태양광,2022-12-25,3.2
제주태양광,2022-12-26,4.1
제주태양광,2022-12-27,5.1
제주태양광,2022-12-28,3.9
제주태양광,2022-12-29,3.5
제주태양광,2022-12-30,4.9
제주태양광,2022-12-31,9.3
경상대태양광,2023-01-01,10.5
경상대태양광,2023-01-02,10.9
경상대태양광,2023-01-03,11.9
경상대태양광,2023-01-04,11.1
경상대태양광,2023-01-05,9.2
경상대태양광,2023-01-06,10.7
경상대태양광,2023-01-07,10.5
경상대태양광,2023-01-08,11.2
경상대태양광,2023-01-09,10.2
경상대태양광,2023-01-10,11.7
경상대태양광,2023-01-11,11.1
경상대태양광,2023-01-12,10.3
경상대태양광,2023-01-13,5.1
경상대태양광,2023-01-14,1.4
경상대태양광,2023-01-15,2.8
경상대태양광,2023-01-16,12.4
경상대태양광,2023-01-17,11.7
경상대태양광,2023-01-18,9.7
경상대태양광,2023-01-19,12.5
경상대태양광,2023-01-20,12.4
경상대태양광,2023-01-21,13.3
경상대태양광,2023-01-22,4.4
경상대태양광,2023-01-23,12.1
경상대태양광,2023-01-24,14.3
경상대태양광,2023-01-25,14.2
경상대태양광,2023-01-26,6.8
경상대태양광,2023-01-27,13.9
경상대태양광,2023-01-28,12.7
경상대태양광,2023-01-29,13.3
경상대태양광,2023-01-30,13.8
경상대태양광,2023-01-31,13.5
경상대태양광,2023-02-01,12.7
경상대태양광,2023-02-02,11.3
경상대태양광,2023-02-03,11.1
경상대태양광,2023-02-04,13.4
경상대태양광,2023-02-05,14.5
경상대태양광,2023-02-06,10.9
경상대태양광,2023-02-07,13.5
경상대태양광,2023-02-08,14.8
경상대태양광,2023-02-09,10.3
경상대태양광,2023-02-10,12.3
경상대태양광,2023-02-11,8.2
경상대태양광,2023-02-12,6
경상대태양광,2023-02-13,5.9
경상대태양광,2023-02-14,15.4
경상대태양광,2023-02-15,8.3
경상대태양광,2023-02-16,9.9
경상대태양광,2023-02-17,6.1
경상대태양광,2023-02-18,2.7
경상대태양광,2023-02-19,15.1
경상대태양광,2023-02-20,17.2
경상대태양광,2023-02-21,17.9
경상대태양광,2023-02-22,16
경상대태양광,2023-02-23,16.8
경상대태양광,2023-02-24,16.5
경상대태양광,2023-02-25,18.4
경상대태양광,2023-02-26,18.9
경상대태양광,2023-02-27,18.8
경상대태양광,2023-02-28,18.1
경상대태양광,2023-03-01,9.6
경상대태양광,2023-03-02,19.3
경상대태양광,2023-03-03,18.7
경상대태양광,2023-03-04,15.1
경상대태양광,2023-03-05,18.4
경상대태양광,2023-03-06,19.1
경상대태양광,2023-03-07,17
경상대태양광,2023-03-08,17.2
경상대태양광,2023-03-09,16
경상대태양광,2023-03-10,19.2
경상대태양광,2023-03-11,17.2
경상대태양광,2023-03-12,6.8
경상대태양광,2023-03-13,21.2
경상대태양광,2023-03-14,20.7
경상대태양광,2023-03-15,19.9
경상대태양광,2023-03-16,19.8
경상대태양광,2023-03-17,9.9
경상대태양광,2023-03-18,17
경상대태양광,2023-03-19,22
경상대태양광,2023-03-20,20.6
경상대태양광,2023-03-21,18.3
경상대태양광,2023-03-22,6.4
경상대태양광,2023-03-23,3.7
경상대태양광,2023-03-24,2.9
경상대태양광,2023-03-25,8.6
경상대태양광,2023-03-26,18.8
경상대태양광,2023-03-27,24
경상대태양광,2023-03-28,23.1
경상대태양광,2023-03-29,23.2
경상대태양광,2023-03-30,17.2
경상대태양광,2023-03-31,23.7
경상대태양광,2023-04-01,21.8
경상대태양광,2023-04-02,24.2
경상대태양광,2023-04-03,24.1
경상대태양광,2023-04-04,12.6
경상대태양광,2023-04-05,2.8
경상대태양광,2023-04-06,8.4
경상대태양광,2023-04-07,23.7
경상대태양광,2023-04-08,25.2
경상대태양광,2023-04-09,25.5
경상대태양광,2023-04-10,24.2
경상대태양광,2023-04-11,11.6
경상대태양광,2023-04-12,26.2
경상대태양광,2023-04-13,24.3
경상대태양광,2023-04-14,6.2
경상대태양광,2023-04-15,10
경상대태양광,2023-04-16,16.4
경상대태양광,2023-04-17,24.3
경상대태양광,2023-04-18,6.6
경상대태양광,2023-04-19,5.7
경상대태양광,2023-04-20,23.7
경상대태양광,2023-04-21,18.7
경상대태양광,2023-04-22,25.5
경상대태양광,2023-04-23,15.2
경상대태양광,2023-04-24,8
경상대태양광,2023-04-25,4.9
경상대태양광,2023-04-26,27
경상대태양광,2023-04-27,26.8
경상대태양광,2023-04-28,23.6
경상대태양광,2023-04-29,7.1
경상대태양광,2023-04-30,27.4
경상대태양광,2023-05-01,26.7
경상대태양광,2023-05-02,25.4
경상대태양광,2023-05-03,12.9
경상대태양광,2023-05-04,3.8
경상대태양광,2023-05-05,2.4
경상대태양광,2023-05-06,3.5
경상대태양광,2023-05-07,5.4
경상대태양광,2023-05-08,25.3
경상대태양광,2023-05-09,26.8
경상대태양광,2023-05-10,23.2
경상대태양광,2023-05-11,24.7
경상대태양광,2023-05-12,19.3
경상대태양광,2023-05-13,15.1
경상대태양광,2023-05-14,23.4
경상대태양광,2023-05-15,25.4
경상대태양광,2023-05-16,26.1
경상대태양광,2023-05-17,26.2
경상대태양광,2023-05-18,6.4
경상대태양광,2023-05-19,11.3
경상대태양광,2023-05-20,27.1
경상대태양광,2023-05-21,26.5
경상대태양광,2023-05-22,8.6
경상대태양광,2023-05-23,25.5
경상대태양광,2023-05-24,21.3
경상대태양광,2023-05-25,26.8
경상대태양광,2023-05-26,11.8
경상대태양광,2023-05-27,18
경상대태양광,2023-05-28,5.4
경상대태양광,2023-05-29,5.2
경상대태양광,2023-05-30,10.9
경상대태양광,2023-05-31,26.6
경상대태양광,2023-06-01,4.8
경상대태양광,2023-06-02,27.2
경상대태양광,2023-06-03,26.9
경상대태양광,2023-06-04,25
경상대태양광,2023-06-05,17.3
경상대태양광,2023-06-06,26.2
경상대태양광,2023-06-07,23.5
경상대태양광,2023-06-08,23.7
경상대태양광,2023-06-09,25.8
경상대태양광,2023-06-10,24.4
경상대태양광,2023-06-11,21.7
경상대태양광,2023-06-12,23.2
경상대태양광,2023-06-13,21.6
경상대태양광,2023-06-14,19.8
경상대태양광,2023-06-15,19.4
경상대태양광,2023-06-16,28.1
경상대태양광,2023-06-17,24.9
경상대태양광,2023-06-18,27
경상대태양광,2023-06-19,26.4
경상대태양광,2023-06-20,16.9
경상대태양광,2023-06-21,6.8
경상대태양광,2023-06-22,24.4
경상대태양광,2023-06-23,24.2
경상대태양광,2023-06-24,22.5
경상대태양광,2023-06-25,12.8
경상대태양광,2023-06-26,15.4
경상대태양광,2023-06-27,43.3
경상대태양광,2023-06-28,40.8
경상대태양광,2023-06-29,10.9
경상대태양광,2023-06-30,15.4
경상대태양광,2023-07-01,26
경상대태양광,2023-07-02,41.3
경상대태양광,2023-07-03,37.4
경상대태양광,2023-07-04,10.7
경상대태양광,2023-07-05,49.2
경상대태양광,2023-07-06,44.5
경상대태양광,2023-07-07,7.7
경상대태양광,2023-07-08,14.3
경상대태양광,2023-07-09,19.1
경상대태양광,2023-07-10,38.4
경상대태양광,2023-07-11,14.6
경상대태양광,2023-07-12,21.5
경상대태양광,2023-07-13,17.2
경상대태양광,2023-07-14,9.5
경상대태양광,2023-07-15,22.9
경상대태양광,2023-07-16,13.6
경상대태양광,2023-07-17,29.1
경상대태양광,2023-07-18,11.2
경상대태양광,2023-07-19,31.2
경상대태양광,2023-07-20,42.7
경상대태양광,2023-07-21,40.5
경상대태양광,2023-07-22,20.8
경상대태양광,2023-07-23,25.9
경상대태양광,2023-07-24,19.2
경상대태양광,2023-07-25,36.9
경상대태양광,2023-07-26,42.2
경상대태양광,2023-07-27,47.1
경상대태양광,2023-07-28,36.7
경상대태양광,2023-07-29,51.2
경상대태양광,2023-07-30,50.2
경상대태양광,2023-07-31,50.1
경상대태양광,2023-08-01,46.5
경상대태양광,2023-08-02,51.3
경상대태양광,2023-08-03,49.9
경상대태양광,2023-08-04,41
경상대태양광,2023-08-05,44
경상대태양광,2023-08-06,33.8
경상대태양광,2023-08-07,44.5
경상대태양광,2023-08-08,43.7
경상대태양광,2023-08-09,6.1
경상대태양광,2023-08-10,17.1
경상대태양광,2023-08-11,47.9
경상대태양광,2023-08-12,43.3
경상대태양광,2023-08-13,40.8
경상대태양광,2023-08-14,46.3
경상대태양광,2023-08-15,43.8
경상대태양광,2023-08-16,35.8
경상대태양광,2023-08-17,30.2
경상대태양광,2023-08-18,29.5
경상대태양광,2023-08-19,26.2
경상대태양광,2023-08-20,43.7
경상대태양광,2023-08-21,42
경상대태양광,2023-08-22,33.8
경상대태양광,2023-08-23,38
경상대태양광,2023-08-24,16.9
경상대태양광,2023-08-25,46.3
경상대태양광,2023-08-26,43.8
경상대태양광,2023-08-27,35.8
경상대태양광,2023-08-28,22.2
경상대태양광,2023-08-29,15.8
경상대태양광,2023-08-30,8.8
경상대태양광,2023-08-31,27.4
경상대태양광,2023-09-01,31.4
경상대태양광,2023-09-02,16.9
경상대태양광,2023-09-03,31.7
경상대태양광,2023-09-04,39.8
경상대태양광,2023-09-05,39.4
경상대태양광,2023-09-06,42.2
경상대태양광,2023-09-07,43.6
경상대태양광,2023-09-08,41.8
경상대태양광,2023-09-09,45.3
경상대태양광,2023-09-10,38.7
경상대태양광,2023-09-11,28.1
경상대태양광,2023-09-12,30.9
경상대태양광,2023-09-13,13.3
경상대태양광,2023-09-14,9.5
경상대태양광,2023-09-15,11.1
경상대태양광,2023-09-16,5.2
경상대태양광,2023-09-17,15.5
경상대태양광,2023-09-18,34.7
경상대태양광,2023-09-19,31.5
경상대태양광,2023-09-20,6
경상대태양광,2023-09-21,11.5
경상대태양광,2023-09-22,29.7
경상대태양광,2023-09-23,28.6
경상대태양광,2023-09-24,37
경상대태양광,2023-09-25,20.6
경상대태양광,2023-09-26,12.2
경상대태양광,2023-09-27,21.1
경상대태양광,2023-09-28,34.1
경상대태양광,2023-09-29,36.3
경상대태양광,2023-09-30,25.7
경상대태양광,2023-10-01,39.1
경상대태양광,2023-10-02,36.7
경상대태양광,2023-10-03,8.9
경상대태양광,2023-10-04,35.1
경상대태양광,2023-10-05,35.9
경상대태양광,2023-10-06,26.7
경상대태양광,2023-10-07,15.9
경상대태양광,2023-10-08,18.4
경상대태양광,2023-10-09,21.7
경상대태양광,2023-10-10,33.8
경상대태양광,2023-10-11,34.5
경상대태양광,2023-10-12,35.6
경상대태양광,2023-10-13,25.3
경상대태양광,2023-10-14,29.9
경상대태양광,2023-10-15,29
경상대태양광,2023-10-16,33.9
경상대태양광,2023-10-17,34
경상대태양광,2023-10-18,32
경상대태양광,2023-10-19,19.7
경상대태양광,2023-10-20,29.9
경상대태양광,2023-10-21,25
경상대태양광,2023-10-22,22.4
경상대태양광,2023-10-23,31.7
경상대태양광,2023-10-24,26.4
경상대태양광,2023-10-25,30.1
경상대태양광,2023-10-26,29.3
경상대태양광,2023-10-27,29.3
경상대태양광,2023-10-28,29.3
경상대태양광,2023-10-29,29.2
경상대태양광,2023-10-30,29.2
경상대태양광,2023-10-31,28.2
경상대태양광,2023-11-01,24.7
경상대태양광,2023-11-02,25.6
경상대태양광,2023-11-03,26.8
경상대태양광,2023-11-04,14.9
경상대태양광,2023-11-05,13.7
경상대태양광,2023-11-06,12.8
경상대태양광,2023-11-07,27
경상대태양광,2023-11-08,26.8
경상대태양광,2023-11-09,20.5
경상대태양광,2023-11-10,20.9
경상대태양광,2023-11-11,22.6
경상대태양광,2023-11-12,26
경상대태양광,2023-11-13,27.5
경상대태양광,2023-11-14,26.6
경상대태양광,2023-11-15,25.3
경상대태양광,2023-11-16,7.7
경상대태양광,2023-11-17,22.9
경상대태양광,2023-11-18,24.5
경상대태양광,2023-11-19,24.4
경상대태양광,2023-11-20,24.3
경상대태양광,2023-11-21,24.2
경상대태양광,2023-11-22,23
경상대태양광,2023-11-23,22.4
경상대태양광,2023-11-24,23.4
경상대태양광,2023-11-25,23.8
경상대태양광,2023-11-26,15.4
경상대태양광,2023-11-27,12.5
경상대태양광,2023-11-28,23.1
경상대태양광,2023-11-29,11.2
경상대태양광,2023-11-30,22.7
경상대태양광,2023-12-01,21.4
경상대태양광,2023-12-02,22.9
경상대태양광,2023-12-03,23.4
경상대태양광,2023-12-05,21.4
경상대태양광,2023-12-06,15
경상대태양광,2023-12-07,21.8
경상대태양광,2023-12-08,20.2
경상대태양광,2023-12-09,14.4
경상대태양광,2023-12-10,18.8
경상대태양광,2023-12-11,2
경상대태양광,2023-12-12,5.8
경상대태양광,2023-12-13,19.8
